Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R03.mzML
Q9UMS0	NFU1_HUMAN	NFU1	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	1.84185e+06
Q9UMS4	PRP19_HUMAN	PRPF19	Pre-mRNA-processing factor 19	6.46774e+07
Q9UMX0	UBQL1_HUMAN	UBQLN1	Ubiquilin-1	4.02386e+06
Q9UMX5	NENF_HUMAN	NENF	Neudesin	8.08389e+06
Q9UMY1	NOL7_HUMAN	NOL7	Nucleolar protein 7	6.53649e+06
Q9UMY4	SNX12_HUMAN	SNX12	Sorting nexin-12	1.42058e+07
Q9UN37	VPS4A_HUMAN	VPS4A	Vacuolar protein sorting-associated protein 4A	6.28884e+06
Q9UN86	G3BP2_HUMAN	G3BP2	Ras GTPase-activating protein-binding protein 2	3.68427e+07
Q9UNE7	CHIP_HUMAN	STUB1	E3 ubiquitin-protein ligase CHIP	5.31975e+06
Q9UNF0	PACN2_HUMAN	PACSIN2	Protein kinase C and casein kinase substrate in neurons protein 2	1.01258e+07
Q9UNF1	MAGD2_HUMAN	MAGED2	Melanoma-associated antigen D2	4.13715e+07
Q9UNH7	SNX6_HUMAN	SNX6	Sorting nexin-6	1.52315e+07
Q9UNI6	DUS12_HUMAN	DUSP12	Dual specificity protein phosphatase 12	2.72166e+06
Q9UNK0	STX8_HUMAN	STX8	Syntaxin-8	1.31829e+07
Q9UNK9	ANGE1_HUMAN	ANGEL1	Protein angel homolog 1	176048
Q9UNL2	SSRG_HUMAN	SSR3	Translocon-associated protein subunit gamma	1.52203e+06
Q9UNM6	PSD13_HUMAN	PSMD13	26S proteasome non-ATPase regulatory subunit 13	1.44395e+07
Q9UNN5	FAF1_HUMAN	FAF1	FAS-associated factor 1	6.93126e+06
Q9UNN8	EPCR_HUMAN	PROCR	Endothelial protein C receptor	1.48848e+06
Q9UNP9	PPIE_HUMAN	PPIE	Peptidyl-prolyl cis-trans isomerase E	4.79766e+06
Q9UNQ2	DIM1_HUMAN	DIMT1	Probable dimethyladenosine transferase	6.71345e+06
Q9UNS1	TIM_HUMAN	TIMELESS	Protein timeless homolog	2.59276e+06
Q9UNS2	CSN3_HUMAN	COPS3	COP9 signalosome complex subunit 3	7.56495e+06
Q9UNW1	MINP1_HUMAN	MINPP1	Multiple inositol polyphosphate phosphatase 1	914699
Q9UNW9	NOVA2_HUMAN	NOVA2	RNA-binding protein Nova-2	3.22112e+06
Q9UNX3	RL26L_HUMAN	RPL26L1	60S ribosomal protein L26-like 1	1.10407e+08
Q9UNX4	WDR3_HUMAN	WDR3	WD repeat-containing protein 3	6.31356e+06
Q9UNZ2	NSF1C_HUMAN	NSFL1C	NSFL1 cofactor p47	1.3034e+07
Q9UNZ5	L10K_HUMAN	C19orf53	Leydig cell tumor 10 kDa protein homolog	1.80578e+07
Q9UP83	COG5_HUMAN	COG5	Conserved oligomeric Golgi complex subunit 5	1.83087e+06
Q9UP95	S12A4_HUMAN	SLC12A4	Solute carrier family 12 member 4	1.99471e+06
Q9UPA5	BSN_HUMAN	BSN	Protein bassoon	7.15314e+06
Q9UPN3	MACF1_HUMAN	MACF1	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	7.71531e+06
Q9UPN6	SCAF8_HUMAN	SCAF8	SR-related and CTD-associated factor 8	5.94867e+06
Q9UPN7	PP6R1_HUMAN	PPP6R1	Serine/threonine-protein phosphatase 6 regulatory subunit 1	2.13432e+06
Q9UPN9	TRI33_HUMAN	TRIM33	E3 ubiquitin-protein ligase TRIM33	5.90424e+06
Q9UPP1	PHF8_HUMAN	PHF8	Histone lysine demethylase PHF8	3.16025e+06
Q9UPP5	K1107_HUMAN	KIAA1107	AP2-interacting clathrin-endocytosis protein	2.55476e+06
Q9UPQ0	LIMC1_HUMAN	LIMCH1	LIM and calponin homology domains-containing protein 1	5.53567e+06
Q9UPQ3	AGAP1_HUMAN	AGAP1	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1	72686.2
Q9UPT5	EXOC7_HUMAN	EXOC7	Exocyst complex component 7	2.01062e+07
Q9UPT8	ZC3H4_HUMAN	ZC3H4	Zinc finger CCCH domain-containing protein 4	5.57708e+06
Q9UPT9	UBP22_HUMAN	USP22	Ubiquitin carboxyl-terminal hydrolase 22	867528
Q9UPU5	UBP24_HUMAN	USP24	Ubiquitin carboxyl-terminal hydrolase 24	2.4014e+06
Q9UPY3	DICER_HUMAN	DICER1	Endoribonuclease Dicer	1.1377e+06
Q9UPY8	MARE3_HUMAN	MAPRE3	Microtubule-associated protein RP/EB family member 3	1.55574e+07
Q9UPZ3	HPS5_HUMAN	HPS5	Hermansky-Pudlak syndrome 5 protein	1.31106e+06
Q9UQ13	SHOC2_HUMAN	SHOC2	Leucine-rich repeat protein SHOC-2	1.10668e+06
Q9UQ16	DYN3_HUMAN	DNM3	Dynamin-3	1.53288e+06
Q9UQ35	SRRM2_HUMAN	SRRM2	Serine/arginine repetitive matrix protein 2	2.89862e+07
Q9UQ80	PA2G4_HUMAN	PA2G4	Proliferation-associated protein 2G4	1.36832e+08
Q9UQ90	SPG7_HUMAN	SPG7	Paraplegin	548865
Q9UQB8	BAIP2_HUMAN	BAIAP2	Brain-specific angiogenesis inhibitor 1-associated protein 2	484534
Q9UQE7	SMC3_HUMAN	SMC3	Structural maintenance of chromosomes protein 3	1.73176e+07
Q9UQN3	CHM2B_HUMAN	CHMP2B	Charged multivesicular body protein 2b	4.81866e+06
Q9UQR0	SCML2_HUMAN	SCML2	Sex comb on midleg-like protein 2	2.80076e+06
Q9UQR1	ZN148_HUMAN	ZNF148	Zinc finger protein 148	1.35891e+06
Q9URQ5	HTL1_YEAST	HTL1	High temperature lethal protein 1	1.39388e+06
Q9XTB5	LEM2_CAEEL	lem-2	LEM protein 2	4.56879e+06
Q9XTI0	3HIDH_CAEEL	B0250.5	Probable 3-hydroxyisobutyrate dehydrogenase, mitochondrial	1.41917e+07
Q9XTT9	PRS8_CAEEL	rpt-6	26S proteasome regulatory subunit 8	1.2414e+07
Q9XTU6	RUXE_CAEEL	snr-6	Probable small nuclear ribonucleoprotein E	1.51418e+07
Q9XTU9				9.98938e+06
Q9XTV4				4.76832e+06
Q9XTY9				3.10451e+06
Q9XTZ2				1.2279e+06
Q9XU15				1.02194e+07
Q9XU45				4.27537e+06
Q9XU67				1.8743e+06
Q9XU97				2.29375e+07
Q9XUB7				6.66984e+06
Q9XUE5				9.3178e+06
Q9XUE6	PMM_CAEEL	F52B11.2	Probable phosphomannomutase	4.34904e+06
Q9XUF9;U4PBX8				2.77502e+06
Q9XUN9	TNNI3_CAEEL	tni-3	Troponin I 3	8.99096e+06
Q9XUP3	EIF3K_CAEEL	eif-3.K	Eukaryotic translation initiation factor 3 subunit K	4.09412e+06
Q9XUT0				1.92887e+06
Q9XUU8				1.28205e+06
Q9XUU9	JAGN_CAEEL	K05C4.2	Protein jagunal homolog	1.55642e+06
Q9XUV0	PBS5_CAEEL	pbs-5	Proteasome subunit pbs-5	1.20256e+07
Q9XUW5				1.43557e+07
Q9XUY5;V6CLW5	AT1B3_CAEEL	nkb-3	Probable sodium/potassium-transporting ATPase subunit beta-3	6.48988e+06
Q9XV52	EFGM_CAEEL	gfm-1	Elongation factor G, mitochondrial	7.95409e+06
Q9XVA6				394892
Q9XVE5	FACE1_CAEEL	fce-1	CAAX prenyl protease 1 homolog	2.09527e+06
Q9XVE9				1.52023e+08
Q9XVF7	RL8_CAEEL	rpl-2	60S ribosomal protein L8	1.11787e+08
Q9XVH6	RPB11_CAEEL	rpb-11	Probable DNA-directed RNA polymerase II subunit RPB11	1.84938e+06
Q9XVI9	MLC5_CAEEL	mlc-5	Myosin-2 essential light chain	1.425e+07
Q9XVJ2	GNPI_CAEEL	T03F6.3	Probable glucosamine-6-phosphate isomerase	809357
Q9XVJ3				1.64745e+07
Q9XVK5	UBC12_CAEEL	ubc-12	NEDD8-conjugating enzyme ubc-12	1.38574e+06
Q9XVM0				1.94233e+06
Q9XVP0	RS15_CAEEL	rps-15	40S ribosomal protein S15	9.72706e+07
Q9XVQ2				647676
Q9XVR6	OTUBL_CAEEL	otub-1	Ubiquitin thioesterase otubain-like	3.63826e+06
Q9XVR7				6.16952e+06
Q9XVR8	NOP10_CAEEL	nola-3	Putative H/ACA ribonucleoprotein complex subunit 3	3.19447e+07
Q9XVS1	MCES_CAEEL	tag-72	mRNA cap guanine-N7 methyltransferase	2.84778e+06
Q9XVS2				7.53264e+06
Q9XVS3	CLC87_CAEEL	clec-87	C-type lectin domain-containing protein 87	4.69833e+06
Q9XVS4	NOLC1_CAEEL	dao-5	Nucleolar protein dao-5	2.49686e+06
Q9XVT0	RRS1_CAEEL	rrbs-1	Ribosome biogenesis regulatory protein homolog	2.96914e+06
Q9XVZ2				1.90822e+06
Q9XVZ6				1.23646e+06
Q9XW01				446051
Q9XW03				4.12766e+06
Q9XW12	CIAO1_CAEEL	Y18D10A.9	Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog	1.5363e+06
Q9XW16	PROF1_CAEEL	pfn-1	Profilin-1	4.92122e+07
Q9XW17				3.92295e+07
Q9XW20				5.15499e+06
Q9XW37				9.2187e+06
Q9XW38				694944
Q9XW41				7.38352e+06
Q9XW42	ANM7_CAEEL	prmt-7	Protein arginine N-methyltransferase 7	769814
Q9XW58				2.29147e+06
Q9XW79	PP4C1_CAEEL	pph-4.1	Serine/threonine-protein phosphatase 4 catalytic subunit 1	1.09903e+06
Q9XW83				716898
Q9XW92	VATA_CAEEL	vha-13	V-type proton ATPase catalytic subunit A	1.11048e+08
Q9XWD1				4.80895e+06
Q9XWG2				1.804e+07
Q9XWH0	BUB3_CAEEL	bub-3	Mitotic checkpoint protein bub-3	4.13989e+06
Q9XWI1				96533.8
Q9XWI6	EIF3B_CAEEL	eif-3.B	Eukaryotic translation initiation factor 3 subunit B	1.43465e+07
Q9XWJ5;Q9XWJ6				4.73579e+06
Q9XWK2				1.89005e+07
Q9XWL1				2.18423e+06
Q9XWM1				3.96245e+06
Q9XWN7				7.53944e+06
Q9XWP0				4.23232e+06
Q9XWP1				2.56648e+06
Q9XWP6	LSD1_CAEEL	spr-5	Probable lysine-specific histone demethylase 1	171924
Q9XWP7				1.238e+07
Q9XWS4				9.10709e+07
Q9XWS6				4.42369e+06
Q9XWT3				2.10035e+06
Q9XWT5				1.82769e+06
Q9XWU2	SUP1_CAEEL	sup-1	Protein SUP-1	1.19742e+07
Q9XWU3				2.21208e+07
Q9XWV2	PLBL1_CAEEL	Y37D8A.2	Putative phospholipase B-like 1	9.3196e+06
Q9XWV3	ARPC3_CAEEL	arx-5	Probable actin-related protein 2/3 complex subunit 3	1.10845e+06
Q9XWV5	RT10_CAEEL	mrps-10	Probable 28S ribosomal protein S10, mitochondrial	2.18573e+06
Q9XWW1	SPCS2_CAEEL	spcs-2	Probable signal peptidase complex subunit 2	2.72629e+06
Q9XX15	NEP1_CAEEL	Y39A1A.14	Ribosomal RNA small subunit methyltransferase nep-1	1.5859e+06
Q9XX18				312886
Q9XX57				2.02069e+08
Q9XXA2				4.10894e+06
Q9XXD2				749645
Q9XXD4	NHP2_CAEEL	Y48A6B.3	Putative H/ACA ribonucleoprotein complex subunit 2-like protein	1.23169e+07
Q9XXE2				5.42094e+06
Q9XXE9				236861
Q9XXF9				5.25472e+06
Q9XXI9				5.54338e+06
Q9XXJ0	DHYS_CAEEL	dhps-1	Deoxyhypusine synthase	360540
Q9XXK1	ATPA_CAEEL	atp-1	ATP synthase subunit alpha, mitochondrial	3.32356e+08
Q9XXN0				892289
Q9XXN2	IMMT2_CAEEL	immt-2	MICOS complex subunit MIC60-2	2.91925e+06
Q9XXR4				9.65408e+06
Q9XXU9	VATC_CAEEL	vha-11	V-type proton ATPase subunit C	2.40317e+07
Q9XZI6	PICAL_CAEEL	unc-11	Phosphatidylinositol-binding clathrin assembly protein unc-11	4.02026e+06
Q9Y041	HGD_CAEEL	hgo-1	Homogentisate 1,2-dioxygenase	8.33315e+06
Q9Y0V2	T10B_CAEEL	tin-9.2	Mitochondrial import inner membrane translocase subunit Tim10B	2.13559e+06
Q9Y0V6	TIM10_CAEEL	tin-10	Mitochondrial import inner membrane translocase subunit Tim10	8.54965e+06
Q9Y194	SGPL_CAEEL	spl-1	Sphingosine-1-phosphate lyase	3.78714e+06
Q9Y221	NIP7_HUMAN	NIP7	60S ribosome subunit biogenesis protein NIP7 homolog	3.3494e+06
Q9Y223	GLCNE_HUMAN	GNE	Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase	1.6893e+06
Q9Y224	RTRAF_HUMAN	RTRAF	RNA transcription, translation and transport factor protein	1.96684e+07
Q9Y230	RUVB2_HUMAN	RUVBL2	RuvB-like 2	4.65448e+07
Q9Y232	CDYL_HUMAN	CDYL	Chromodomain Y-like protein	667366
Q9Y237	PIN4_HUMAN	PIN4	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	1.51284e+07
Q9Y241	HIG1A_HUMAN	HIGD1A	HIG1 domain family member 1A, mitochondrial	1.39761e+06
Q9Y248	PSF2_HUMAN	GINS2	DNA replication complex GINS protein PSF2	1.14464e+07
Q9Y256	FACE2_HUMAN	RCE1	CAAX prenyl protease 2	650671
Q9Y262	EIF3L_HUMAN	EIF3L	Eukaryotic translation initiation factor 3 subunit L	2.17001e+07
Q9Y263	PLAP_HUMAN	PLAA	Phospholipase A-2-activating protein	1.28126e+07
Q9Y265	RUVB1_HUMAN	RUVBL1	RuvB-like 1	5.00822e+07
Q9Y266	NUDC_HUMAN	NUDC	Nuclear migration protein nudC	4.94517e+07
Q9Y276	BCS1_HUMAN	BCS1L	Mitochondrial chaperone BCS1	1.58007e+06
Q9Y277	VDAC3_HUMAN	VDAC3	Voltage-dependent anion-selective channel protein 3	3.88721e+07
Q9Y281	COF2_HUMAN	CFL2	Cofilin-2	2.61849e+08
Q9Y282	ERGI3_HUMAN	ERGIC3	Endoplasmic reticulum-Golgi intermediate compartment protein 3	7.08844e+06
Q9Y285	SYFA_HUMAN	FARSA	Phenylalanine--tRNA ligase alpha subunit	1.12375e+07
Q9Y289	SC5A6_HUMAN	SLC5A6	Sodium-dependent multivitamin transporter	1.97886e+06
Q9Y294	ASF1A_HUMAN	ASF1A	Histone chaperone ASF1A	1.29736e+06
Q9Y295	DRG1_HUMAN	DRG1	Developmentally-regulated GTP-binding protein 1	3.01591e+07
Q9Y296	TPPC4_HUMAN	TRAPPC4	Trafficking protein particle complex subunit 4	329251
Q9Y2A7	NCKP1_HUMAN	NCKAP1	Nck-associated protein 1	3.21592e+07
Q9Y2B0	CNPY2_HUMAN	CNPY2	Protein canopy homolog 2	2.91387e+07
Q9Y2C4	EXOG_HUMAN	EXOG	Nuclease EXOG, mitochondrial	987090
Q9Y2D4	EXC6B_HUMAN	EXOC6B	Exocyst complex component 6B	990822
Q9Y2H0	DLGP4_HUMAN	DLGAP4	Disks large-associated protein 4	471221
Q9Y2H6	FND3A_HUMAN	FNDC3A	Fibronectin type-III domain-containing protein 3A	6.03776e+06
Q9Y2I1	NISCH_HUMAN	NISCH	Nischarin	9.74319e+06
Q9Y2K7	KDM2A_HUMAN	KDM2A	Lysine-specific demethylase 2A	5.76813e+06
Q9Y2L1	RRP44_HUMAN	DIS3	Exosome complex exonuclease RRP44	7.20314e+06
Q9Y2L9	LRCH1_HUMAN	LRCH1	Leucine-rich repeat and calponin homology domain-containing protein 1	157771
Q9Y2P8	RCL1_HUMAN	RCL1	RNA 3'-terminal phosphate cyclase-like protein	4.74977e+06
Q9Y2Q3	GSTK1_HUMAN	GSTK1	Glutathione S-transferase kappa 1	9.88876e+06
Q9Y2Q5	LTOR2_HUMAN	LAMTOR2	Ragulator complex protein LAMTOR2	1.91554e+06
Q9Y2Q9	RT28_HUMAN	MRPS28	28S ribosomal protein S28, mitochondrial	1.01142e+07
Q9Y2R0	COA3_HUMAN	COA3	Cytochrome c oxidase assembly factor 3 homolog, mitochondrial	9.23259e+06
Q9Y2R4	DDX52_HUMAN	DDX52	Probable ATP-dependent RNA helicase DDX52	3.38225e+06
Q9Y2R5	RT17_HUMAN	MRPS17	28S ribosomal protein S17, mitochondrial	6.14004e+06
Q9Y2R9	RT07_HUMAN	MRPS7	28S ribosomal protein S7, mitochondrial	4.70835e+06
Q9Y2S0				7.97555e+06
Q9Y2S6	TMA7_HUMAN	TMA7	Translation machinery-associated protein 7	2.96932e+07
Q9Y2S7	PDIP2_HUMAN	POLDIP2	Polymerase delta-interacting protein 2	1.02985e+07
Q9Y2T2	AP3M1_HUMAN	AP3M1	AP-3 complex subunit mu-1	3.2335e+06
Q9Y2T3	GUAD_HUMAN	GDA	Guanine deaminase	3.7303e+07
Q9Y2U8	MAN1_HUMAN	LEMD3	Inner nuclear membrane protein Man1	2.25649e+06
Q9Y2V2	CHSP1_HUMAN	CARHSP1	Calcium-regulated heat-stable protein 1	2.75793e+07
Q9Y2V7	COG6_HUMAN	COG6	Conserved oligomeric Golgi complex subunit 6	1.53003e+06
Q9Y2W1	TR150_HUMAN	THRAP3	Thyroid hormone receptor-associated protein 3	2.77855e+07
Q9Y2W2	WBP11_HUMAN	WBP11	WW domain-binding protein 11	1.18695e+07
Q9Y2X0	MED16_HUMAN	MED16	Mediator of RNA polymerase II transcription subunit 16	1.16478e+06
Q9Y2X3	NOP58_HUMAN	NOP58	Nucleolar protein 58	2.6733e+07
Q9Y2X7	GIT1_HUMAN	GIT1	ARF GTPase-activating protein GIT1	3.72627e+06
Q9Y2X9	ZN281_HUMAN	ZNF281	Zinc finger protein 281	134540
Q9Y2Y0	AR2BP_HUMAN	ARL2BP	ADP-ribosylation factor-like protein 2-binding protein	2.95442e+06
Q9Y2Z0	SGT1_HUMAN	SUGT1	Protein SGT1 homolog	1.08058e+07
Q9Y2Z2	MTO1_HUMAN	MTO1	Protein MTO1 homolog, mitochondrial	861968
Q9Y2Z4	SYYM_HUMAN	YARS2	Tyrosine--tRNA ligase, mitochondrial	1.42104e+07
Q9Y2Z9	COQ6_HUMAN	COQ6	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial	3.72864e+07
Q9Y303	NAGA_HUMAN	AMDHD2	N-acetylglucosamine-6-phosphate deacetylase	202386
Q9Y305	ACOT9_HUMAN	ACOT9	Acyl-coenzyme A thioesterase 9, mitochondrial	8.92974e+06
Q9Y312	AAR2_HUMAN	AAR2	Protein AAR2 homolog	1.17076e+07
Q9Y314	NOSIP_HUMAN	NOSIP	Nitric oxide synthase-interacting protein	1.04193e+07
Q9Y315	DEOC_HUMAN	DERA	Deoxyribose-phosphate aldolase	4.25903e+06
Q9Y316	MEMO1_HUMAN	MEMO1	Protein MEMO1	4.53785e+06
Q9Y320	TMX2_HUMAN	TMX2	Thioredoxin-related transmembrane protein 2	282661
Q9Y324	FCF1_HUMAN	FCF1	rRNA-processing protein FCF1 homolog	3.90022e+06
Q9Y333	LSM2_HUMAN	LSM2	U6 snRNA-associated Sm-like protein LSm2	4.8768e+06
Q9Y342	PLLP_HUMAN	PLLP	Plasmolipin	1.81531e+06
Q9Y343	SNX24_HUMAN	SNX24	Sorting nexin-24	298200
Q9Y371	SHLB1_HUMAN	SH3GLB1	Endophilin-B1	3.87031e+06
Q9Y375	CIA30_HUMAN	NDUFAF1	Complex I intermediate-associated protein 30, mitochondrial	4.70787e+06
Q9Y376	CAB39_HUMAN	CAB39	Calcium-binding protein 39	6.5227e+06
Q9Y383	LC7L2_HUMAN	LUC7L2	Putative RNA-binding protein Luc7-like 2	3.09054e+07
Q9Y385	UB2J1_HUMAN	UBE2J1	Ubiquitin-conjugating enzyme E2 J1	175895
Q9Y388	RBMX2_HUMAN	RBMX2	RNA-binding motif protein, X-linked 2	2.37331e+06
Q9Y394	DHRS7_HUMAN	DHRS7	Dehydrogenase/reductase SDR family member 7	7.01046e+06
Q9Y399	RT02_HUMAN	MRPS2	28S ribosomal protein S2, mitochondrial	5.15103e+06
Q9Y3A2	UTP11_HUMAN	UTP11	Probable U3 small nucleolar RNA-associated protein 11	3.84964e+06
Q9Y3A3	PHOCN_HUMAN	MOB4	MOB-like protein phocein	3.18529e+06
Q9Y3A4	RRP7A_HUMAN	RRP7A	Ribosomal RNA-processing protein 7 homolog A	3.93083e+06
Q9Y3A5	SBDS_HUMAN	SBDS	Ribosome maturation protein SBDS	1.98254e+07
Q9Y3A6	TMED5_HUMAN	TMED5	Transmembrane emp24 domain-containing protein 5	5.20247e+06
Q9Y3B2	EXOS1_HUMAN	EXOSC1	Exosome complex component CSL4	8.74226e+06
Q9Y3B4	SF3B6_HUMAN	SF3B6	Splicing factor 3B subunit 6	2.05062e+07
Q9Y3B7	RM11_HUMAN	MRPL11	39S ribosomal protein L11, mitochondrial	2.13671e+07
Q9Y3B8	ORN_HUMAN	REXO2	Oligoribonuclease, mitochondrial	1.22468e+07
Q9Y3B9	RRP15_HUMAN	RRP15	RRP15-like protein	6.86032e+06
Q9Y3C1	NOP16_HUMAN	NOP16	Nucleolar protein 16	8.52447e+06
Q9Y3C4	TPRKB_HUMAN	TPRKB	EKC/KEOPS complex subunit TPRKB	1.91611e+06
Q9Y3C6	PPIL1_HUMAN	PPIL1	Peptidyl-prolyl cis-trans isomerase-like 1	1.93305e+07
Q9Y3C8	UFC1_HUMAN	UFC1	Ubiquitin-fold modifier-conjugating enzyme 1	5.24907e+06
Q9Y3D0	CIA2B_HUMAN	CIAO2B	Cytosolic iron-sulfur assembly component 2B	2.04994e+06
Q9Y3D3	RT16_HUMAN	MRPS16	28S ribosomal protein S16, mitochondrial	5.9277e+06
Q9Y3D5	RT18C_HUMAN	MRPS18C	28S ribosomal protein S18c, mitochondrial	657489
Q9Y3D6	FIS1_HUMAN	FIS1	Mitochondrial fission 1 protein	3.25815e+06
Q9Y3D8	KAD6_HUMAN	AK6	Adenylate kinase isoenzyme 6	5.28406e+06
Q9Y3D9	RT23_HUMAN	MRPS23	28S ribosomal protein S23, mitochondrial	8.5759e+06
Q9Y3E0	GOT1B_HUMAN	GOLT1B	Vesicle transport protein GOT1B	6.47756e+06
Q9Y3E1	HDGR3_HUMAN	HDGFL3	Hepatoma-derived growth factor-related protein 3	507458
Q9Y3E2	BOLA1_HUMAN	BOLA1	BolA-like protein 1	574231
Q9Y3E5	PTH2_HUMAN	PTRH2	Peptidyl-tRNA hydrolase 2, mitochondrial	7.60389e+06
Q9Y3E7	CHMP3_HUMAN	CHMP3	Charged multivesicular body protein 3	2.26119e+06
Q9Y3F4	STRAP_HUMAN	STRAP	Serine-threonine kinase receptor-associated protein	3.33658e+07
Q9Y3I0	RTCB_HUMAN	RTCB	RNA-splicing ligase RtcB homolog	1.91542e+07
Q9Y3I1	FBX7_HUMAN	FBXO7	F-box only protein 7	1.32278e+06
Q9Y3L5	RAP2C_HUMAN	RAP2C	Ras-related protein Rap-2c	9.56245e+06
Q9Y3P9	RBGP1_HUMAN	RABGAP1	Rab GTPase-activating protein 1	4.97877e+06
Q9Y3Q3	TMED3_HUMAN	TMED3	Transmembrane emp24 domain-containing protein 3	4.73307e+06
Q9Y3Q8	T22D4_HUMAN	TSC22D4	TSC22 domain family protein 4	846039
Q9Y3S2	ZN330_HUMAN	ZNF330	Zinc finger protein 330	2.95885e+06
Q9Y3T9	NOC2L_HUMAN	NOC2L	Nucleolar complex protein 2 homolog	9.44463e+06
Q9Y3U8	RL36_HUMAN	RPL36	60S ribosomal protein L36	1.49211e+08
Q9Y3X0	CCDC9_HUMAN	CCDC9	Coiled-coil domain-containing protein 9	2.47963e+06
Q9Y3Y2	CHTOP_HUMAN	CHTOP	Chromatin target of PRMT1 protein	2.54367e+07
Q9Y3Z3	SAMH1_HUMAN	SAMHD1	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	2.35119e+07
Q9Y421	FA32A_HUMAN	FAM32A	Protein FAM32A	3.3909e+06
Q9Y446	PKP3_HUMAN	PKP3	Plakophilin-3	7.62562e+06
Q9Y448	SKAP_HUMAN	KNSTRN	Small kinetochore-associated protein	1.73519e+06
Q9Y450	HBS1L_HUMAN	HBS1L	HBS1-like protein	2.94197e+06
Q9Y478	AAKB1_HUMAN	PRKAB1	5'-AMP-activated protein kinase subunit beta-1	2.06977e+07
Q9Y487	VPP2_HUMAN	ATP6V0A2	V-type proton ATPase 116 kDa subunit a2	1.44283e+06
Q9Y490	TLN1_HUMAN	TLN1	Talin-1	4.56611e+07
Q9Y496	KIF3A_HUMAN	KIF3A	Kinesin-like protein KIF3A	1.05254e+06
Q9Y4A5	TRRAP_HUMAN	TRRAP	Transformation/transcription domain-associated protein	3.24707e+06
Q9Y4B4	ARIP4_HUMAN	RAD54L2	Helicase ARIP4	410021
Q9Y4B6	DCAF1_HUMAN	DCAF1	DDB1- and CUL4-associated factor 1	2.09632e+06
Q9Y4C0	NRX3A_HUMAN	NRXN3	Neurexin-3	1.57698e+06
Q9Y4C1	KDM3A_HUMAN	KDM3A	Lysine-specific demethylase 3A	1.24531e+06
Q9Y4C2	TCAF1_HUMAN	TCAF1	TRPM8 channel-associated factor 1	1.26184e+06
Q9Y4C8	RBM19_HUMAN	RBM19	Probable RNA-binding protein 19	2.59417e+06
Q9Y4D8	HECD4_HUMAN	HECTD4	Probable E3 ubiquitin-protein ligase HECTD4	135645
Q9Y4E8	UBP15_HUMAN	USP15	Ubiquitin carboxyl-terminal hydrolase 15	3.6135e+06
Q9Y4G6	TLN2_HUMAN	TLN2	Talin-2	5.58911e+07
Q9Y4H2	IRS2_HUMAN	IRS2	Insulin receptor substrate 2	2.6195e+07
Q9Y4I1	MYO5A_HUMAN	MYO5A	Unconventional myosin-Va	1.94341e+07
Q9Y4K0	LOXL2_HUMAN	LOXL2	Lysyl oxidase homolog 2	725685
Q9Y4L1	HYOU1_HUMAN	HYOU1	Hypoxia up-regulated protein 1	1.40278e+07
Q9Y4P1	ATG4B_HUMAN	ATG4B	Cysteine protease ATG4B	2.84012e+06
Q9Y4P3	TBL2_HUMAN	TBL2	Transducin beta-like protein 2	6.81593e+06
Q9Y4R8	TELO2_HUMAN	TELO2	Telomere length regulation protein TEL2 homolog	3.19351e+06
Q9Y4W2	LAS1L_HUMAN	LAS1L	Ribosomal biogenesis protein LAS1L	6.13833e+06
Q9Y4W6	AFG32_HUMAN	AFG3L2	AFG3-like protein 2	2.02844e+07
Q9Y4X5	ARI1_HUMAN	ARIH1	E3 ubiquitin-protein ligase ARIH1	4.40548e+06
Q9Y4Y9	LSM5_HUMAN	LSM5	U6 snRNA-associated Sm-like protein LSm5	9.90136e+06
Q9Y4Z0	LSM4_HUMAN	LSM4	U6 snRNA-associated Sm-like protein LSm4	1.33486e+07
Q9Y508	RN114_HUMAN	RNF114	E3 ubiquitin-protein ligase RNF114	3.71785e+06
Q9Y512	SAM50_HUMAN	SAMM50	Sorting and assembly machinery component 50 homolog	1.10057e+07
Q9Y520	PRC2C_HUMAN	PRRC2C	Protein PRRC2C	9.55168e+06
Q9Y530	OARD1_HUMAN	OARD1	ADP-ribose glycohydrolase OARD1	2.8631e+06
Q9Y546	LRC42_HUMAN	LRRC42	Leucine-rich repeat-containing protein 42	2.54018e+06
Q9Y547	IFT25_HUMAN	HSPB11	Intraflagellar transport protein 25 homolog	602687
Q9Y570	PPME1_HUMAN	PPME1	Protein phosphatase methylesterase 1	1.05027e+07
Q9Y575	ASB3_HUMAN	ASB3	Ankyrin repeat and SOCS box protein 3	484094
Q9Y580	RBM7_HUMAN	RBM7	RNA-binding protein 7	1.47598e+06
