Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20201002yuanch_Connie_TCPA_60minDIA_b4-4.mzML
Q9H1P3	OSBL2_HUMAN	OSBPL2	Oxysterol-binding protein-related protein 2	2.45467e+07
Q9H1Y0	ATG5_HUMAN	ATG5	Autophagy protein 5	9.17863e+06
Q9H1Z4	WDR13_HUMAN	WDR13	WD repeat-containing protein 13	3.774e+06
Q9H223	EHD4_HUMAN	EHD4	EH domain-containing protein 4	6.69339e+07
Q9H227	GBA3_HUMAN	GBA3	Cytosolic beta-glucosidase	3.45239e+07
Q9H267	VP33B_HUMAN	VPS33B	Vacuolar protein sorting-associated protein 33B	7.5434e+06
Q9H269	VPS16_HUMAN	VPS16	Vacuolar protein sorting-associated protein 16 homolog	1.07781e+07
Q9H270	VPS11_HUMAN	VPS11	Vacuolar protein sorting-associated protein 11 homolog	3.94902e+06
Q9H299	SH3L3_HUMAN	SH3BGRL3	SH3 domain-binding glutamic acid-rich-like protein 3	2.01974e+08
Q9H2D6	TARA_HUMAN	TRIOBP	TRIO and F-actin-binding protein	6.883e+06
Q9H2F3	3BHS7_HUMAN	HSD3B7	3 beta-hydroxysteroid dehydrogenase type 7	563697
Q9H2G2	SLK_HUMAN	SLK	STE20-like serine/threonine-protein kinase	7.39442e+06
Q9H2H8	PPIL3_HUMAN	PPIL3	Peptidyl-prolyl cis-trans isomerase-like 3	1.06067e+07
Q9H2J4	PDCL3_HUMAN	PDCL3	Phosducin-like protein 3	8.44629e+06
Q9H2K8	TAOK3_HUMAN	TAOK3	Serine/threonine-protein kinase TAO3	2.77473e+06
Q9H2M3	BHMT2_HUMAN	BHMT2	S-methylmethionine--homocysteine S-methyltransferase BHMT2	1.96558e+08
Q9H2M9	RBGPR_HUMAN	RAB3GAP2	Rab3 GTPase-activating protein non-catalytic subunit	1.37204e+07
Q9H2P0	ADNP_HUMAN	ADNP	Activity-dependent neuroprotector homeobox protein	2.27546e+07
Q9H2S5	RNF39_HUMAN	RNF39	RING finger protein 39	6.96425e+08
Q9H2U1	DHX36_HUMAN	DHX36	ATP-dependent DNA/RNA helicase DHX36	9.99254e+06
Q9H2U2	IPYR2_HUMAN	PPA2	Inorganic pyrophosphatase 2, mitochondrial	1.58232e+07
Q9H2W6	RM46_HUMAN	MRPL46	Large ribosomal subunit protein mL46	7.31509e+06
Q9H2X0	CHRD_HUMAN	CHRD	Chordin	4.15522e+06
Q9H2X9	S12A5_HUMAN	SLC12A5	Solute carrier family 12 member 5	4.52886e+07
Q9H307	PININ_HUMAN	PNN	Pinin	4.45379e+07
Q9H330	TM245_HUMAN	TMEM245	Transmembrane protein 245	974383
Q9H3G5	CPVL_HUMAN	CPVL	Probable serine carboxypeptidase CPVL	6.43692e+07
Q9H3H3	CK068_HUMAN	C11orf68	UPF0696 protein C11orf68	9.38859e+06
Q9H3K6	BOLA2_HUMAN	BOLA2	BolA-like protein 2	1.91394e+07
Q9H3N1	TMX1_HUMAN	TMX1	Thioredoxin-related transmembrane protein 1	5.12415e+07
Q9H3P2	NELFA_HUMAN	NELFA	Negative elongation factor A	5.34607e+07
Q9H3P7	GCP60_HUMAN	ACBD3	Golgi resident protein GCP60	1.42582e+07
Q9H3Q1	BORG4_HUMAN	CDC42EP4	Cdc42 effector protein 4	3.389e+07
Q9H3S7	PTN23_HUMAN	PTPN23	Tyrosine-protein phosphatase non-receptor type 23	1.3395e+07
Q9H3U1	UN45A_HUMAN	UNC45A	Protein unc-45 homolog A	1.22618e+07
Q9H3U7	SMOC2_HUMAN	SMOC2	SPARC-related modular calcium-binding protein 2	1.07866e+07
Q9H3Z4	DNJC5_HUMAN	DNAJC5	DnaJ homolog subfamily C member 5	2.73089e+06
Q9H410	DSN1_HUMAN	DSN1	Kinetochore-associated protein DSN1 homolog	4.6621e+06
Q9H425	CA198_HUMAN	C1orf198	Uncharacterized protein C1orf198	1.81578e+07
Q9H444	CHM4B_HUMAN	CHMP4B	Charged multivesicular body protein 4b	4.26571e+07
Q9H477	RBSK_HUMAN	RBKS	Ribokinase	1.03704e+06
Q9H479	FN3K_HUMAN	FN3K	Fructosamine-3-kinase	2.22748e+07
Q9H488	OFUT1_HUMAN	POFUT1	GDP-fucose protein O-fucosyltransferase 1	5.15432e+07
Q9H492	MLP3A_HUMAN	MAP1LC3A	Microtubule-associated proteins 1A/1B light chain 3A	2.77504e+06
Q9H4A3	WNK1_HUMAN	WNK1	Serine/threonine-protein kinase WNK1	2.17827e+06
Q9H4A4	AMPB_HUMAN	RNPEP	Aminopeptidase B	2.81973e+07
Q9H4A5	GLP3L_HUMAN	GOLPH3L	Golgi phosphoprotein 3-like	1.28748e+06
Q9H4B0	OSGL1_HUMAN	OSGEPL1	tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial	4.52024e+06
Q9H4F8	SMOC1_HUMAN	SMOC1	SPARC-related modular calcium-binding protein 1	5.40713e+07
Q9H4G0	E41L1_HUMAN	EPB41L1	Band 4.1-like protein 1	2.32965e+06
Q9H4G4	GAPR1_HUMAN	GLIPR2	Golgi-associated plant pathogenesis-related protein 1	3.67203e+07
Q9H4L4	SENP3_HUMAN	SENP3	Sentrin-specific protease 3	1.13677e+08
Q9H4L7	SMRCD_HUMAN	SMARCAD1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1	3.20628e+06
Q9H4M9	EHD1_HUMAN	EHD1	EH domain-containing protein 1	2.16675e+07
Q9H4W6	COE3_HUMAN	EBF3	Transcription factor COE3	1.1989e+07
Q9H4Z3	CAPAM_HUMAN	PCIF1	mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase	2.94526e+07
Q9H501	ESF1_HUMAN	ESF1	ESF1 homolog	4.32025e+06
Q9H582	ZN644_HUMAN	ZNF644	Zinc finger protein 644	6.46793e+07
Q9H583	HEAT1_HUMAN	HEATR1	HEAT repeat-containing protein 1	1.02159e+08
Q9H5H4	ZN768_HUMAN	ZNF768	Zinc finger protein 768	4.87464e+06
Q9H5N1	RABE2_HUMAN	RABEP2	Rab GTPase-binding effector protein 2	8.69374e+06
Q9H5V9	STEEP_HUMAN	STEEP1	STING ER exit protein	4.38687e+06
Q9H5X1	CIA2A_HUMAN	CIAO2A	Cytosolic iron-sulfur assembly component 2A	4.28961e+06
Q9H5Z1	DHX35_HUMAN	DHX35	Probable ATP-dependent RNA helicase DHX35	9.30857e+06
Q9H668	STN1_HUMAN	STN1	CST complex subunit STN1	5.25104e+06
Q9H6B4	CLMP_HUMAN	CLMP	CXADR-like membrane protein	2.984e+06
Q9H6D7	HAUS4_HUMAN	HAUS4	HAUS augmin-like complex subunit 4	1.51644e+07
Q9H6E4	CC134_HUMAN	CCDC134	Coiled-coil domain-containing protein 134	2.57944e+07
Q9H6F5	CCD86_HUMAN	CCDC86	Coiled-coil domain-containing protein 86	1.10518e+07
Q9H6H4	REEP4_HUMAN	REEP4	Receptor expression-enhancing protein 4	1.39674e+06
Q9H6N6	MYH16_HUMAN	MYH16	Putative uncharacterized protein MYH16	3.21308e+06
Q9H6R4	NOL6_HUMAN	NOL6	Nucleolar protein 6	1.28737e+07
Q9H6T3	RPAP3_HUMAN	RPAP3	RNA polymerase II-associated protein 3	4.93097e+06
Q9H6U6	BCAS3_HUMAN	BCAS3	BCAS3 microtubule associated cell migration factor	6.28127e+06
Q9H6U8	ALG9_HUMAN	ALG9	Alpha-1,2-mannosyltransferase ALG9	3.23657e+06
Q9H6W3	RIOX1_HUMAN	RIOX1	Ribosomal oxygenase 1	7.31698e+06
Q9H6X2	ANTR1_HUMAN	ANTXR1	Anthrax toxin receptor 1	2.09372e+07
Q9H6Y2	WDR55_HUMAN	WDR55	WD repeat-containing protein 55	2.09742e+07
Q9H6Z4	RANB3_HUMAN	RANBP3	Ran-binding protein 3	2.65947e+07
Q9H773	DCTP1_HUMAN	DCTPP1	dCTP pyrophosphatase 1	7.83602e+06
Q9H788	SH24A_HUMAN	SH2D4A	SH2 domain-containing protein 4A	1.52216e+06
Q9H7B2	RPF2_HUMAN	RPF2	Ribosome production factor 2 homolog	1.08159e+07
Q9H7B4	SMYD3_HUMAN	SMYD3	Histone-lysine N-methyltransferase SMYD3	3.09726e+07
Q9H7C9	AAMDC_HUMAN	AAMDC	Mth938 domain-containing protein	1.64701e+07
Q9H7D7	WDR26_HUMAN	WDR26	WD repeat-containing protein 26	3.22581e+06
Q9H7E9	CH033_HUMAN	C8orf33	UPF0488 protein C8orf33	5.21367e+06
Q9H7J1	PPR3E_HUMAN	PPP1R3E	Protein phosphatase 1 regulatory subunit 3E	7.17099e+06
Q9H7L9	SDS3_HUMAN	SUDS3	Sin3 histone deacetylase corepressor complex component SDS3	6.19114e+06
Q9H7P6	MB12B_HUMAN	MVB12B	Multivesicular body subunit 12B	7.97265e+06
Q9H7Z6	KAT8_HUMAN	KAT8	Histone acetyltransferase KAT8	1.34254e+07
Q9H7Z7	PGES2_HUMAN	PTGES2	Prostaglandin E synthase 2	1.39684e+07
Q9H814	PHAX_HUMAN	PHAX	Phosphorylated adapter RNA export protein	9.8069e+06
Q9H832	UBE2Z_HUMAN	UBE2Z	Ubiquitin-conjugating enzyme E2 Z	2.00878e+07
Q9H840	GEMI7_HUMAN	GEMIN7	Gem-associated protein 7	6.48908e+06
Q9H845	ACAD9_HUMAN	ACAD9	Complex I assembly factor ACAD9, mitochondrial	9.55266e+06
Q9H857	NT5D2_HUMAN	NT5DC2	5'-nucleotidase domain-containing protein 2	6.4478e+06
Q9H871	RMD5A_HUMAN	RMND5A	E3 ubiquitin-protein transferase RMND5A	3.33833e+06
Q9H8H2	DDX31_HUMAN	DDX31	Probable ATP-dependent RNA helicase DDX31	2.91308e+06
Q9H8H3	TMT1A_HUMAN	TMT1A	N6-adenosine-methyltransferase TMT1A	3.8045e+06
Q9H8M2	BRD9_HUMAN	BRD9	Bromodomain-containing protein 9	4.33878e+06
Q9H8S9	MOB1A_HUMAN	MOB1A	MOB kinase activator 1A	4.46402e+07
Q9H8Y5	ANKZ1_HUMAN	ANKZF1	tRNA endonuclease ANKZF1	3.33823e+06
Q9H8Y8	GORS2_HUMAN	GORASP2	Golgi reassembly-stacking protein 2	3.95886e+07
Q9H900	ZWILC_HUMAN	ZWILCH	Protein zwilch homolog	1.53072e+06
Q9H902	REEP1_HUMAN	REEP1	Receptor expression-enhancing protein 1	1.00812e+07
Q9H910	JUPI2_HUMAN	JPT2	Jupiter microtubule associated homolog 2	2.38296e+07
Q9H936	GHC1_HUMAN	SLC25A22	Mitochondrial glutamate carrier 1	9.87277e+06
Q9H944	MED20_HUMAN	MED20	Mediator of RNA polymerase II transcription subunit 20	8.09953e+06
Q9H974	QTRT2_HUMAN	QTRT2	Queuine tRNA-ribosyltransferase accessory subunit 2	4.50618e+06
Q9H993	ARMT1_HUMAN	ARMT1	Damage-control phosphatase ARMT1	6.09285e+06
Q9H9A5	CNO10_HUMAN	CNOT10	CCR4-NOT transcription complex subunit 10	4.08835e+06
Q9H9A6	LRC40_HUMAN	LRRC40	Leucine-rich repeat-containing protein 40	1.61414e+07
Q9H9B1	EHMT1_HUMAN	EHMT1	Histone-lysine N-methyltransferase EHMT1	1.63202e+07
Q9H9B4	SFXN1_HUMAN	SFXN1	Sideroflexin-1	1.80273e+07
Q9H9C1	SPE39_HUMAN	VIPAS39	Spermatogenesis-defective protein 39 homolog	347732
Q9H9E3	COG4_HUMAN	COG4	Conserved oligomeric Golgi complex subunit 4	6.59312e+07
Q9H9G7	AGO3_HUMAN	AGO3	Protein argonaute-3	9.02796e+06
Q9H9H4	VP37B_HUMAN	VPS37B	Vacuolar protein sorting-associated protein 37B	1.22908e+07
Q9H9P8	L2HDH_HUMAN	L2HGDH	L-2-hydroxyglutarate dehydrogenase, mitochondrial	4.24701e+06
Q9H9Q2	CSN7B_HUMAN	COPS7B	COP9 signalosome complex subunit 7b	1.79308e+07
Q9H9T3	ELP3_HUMAN	ELP3	Elongator complex protein 3	9.38192e+06
Q9H9Y2	RPF1_HUMAN	RPF1	Ribosome production factor 1	4.52002e+06
Q9H9Y6	RPA2_HUMAN	POLR1B	DNA-directed RNA polymerase I subunit RPA2	7.78522e+06
Q9HA64	KT3K_HUMAN	FN3KRP	Ketosamine-3-kinase	4.70006e+07
Q9HA65	TBC17_HUMAN	TBC1D17	TBC1 domain family member 17	9.49004e+06
Q9HA77	SYCM_HUMAN	CARS2	Probable cysteine--tRNA ligase, mitochondrial	8.38742e+06
Q9HAB8	PPCS_HUMAN	PPCS	Phosphopantothenate--cysteine ligase	5.85257e+06
Q9HAF1	EAF6_HUMAN	MEAF6	Chromatin modification-related protein MEAF6	5.1617e+06
Q9HAN9	NMNA1_HUMAN	NMNAT1	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	1.28075e+06
Q9HAU0	PKHA5_HUMAN	PLEKHA5	Pleckstrin homology domain-containing family A member 5	3.54103e+06
Q9HAU5	RENT2_HUMAN	UPF2	Regulator of nonsense transcripts 2	1.75824e+07
Q9HAV4	XPO5_HUMAN	XPO5	Exportin-5	2.50851e+07
Q9HAV7	GRPE1_HUMAN	GRPEL1	GrpE protein homolog 1, mitochondrial	8.11929e+06
Q9HB07	MYG1_HUMAN	MYG1	MYG1 exonuclease	3.31914e+07
Q9HB40	RISC_HUMAN	SCPEP1	Retinoid-inducible serine carboxypeptidase	1.57031e+07
Q9HB71	CYBP_HUMAN	CACYBP	Calcyclin-binding protein	3.76777e+07
Q9HB90	RRAGC_HUMAN	RRAGC	Ras-related GTP-binding protein C	9.5309e+06
Q9HBE1	PATZ1_HUMAN	PATZ1	POZ-, AT hook-, and zinc finger-containing protein 1	4.52496e+06
Q9HBH1	DEFM_HUMAN	PDF	Peptide deformylase, mitochondrial	7.71145e+06
Q9HBH5	RDH14_HUMAN	RDH14	Retinol dehydrogenase 14	1.45558e+07
Q9HBI1	PARVB_HUMAN	PARVB	Beta-parvin	1.8621e+06
Q9HBL0	TENS1_HUMAN	TNS1	Tensin-1	3.36414e+07
Q9HBL7	PLRKT_HUMAN	PLGRKT	Plasminogen receptor (KT)	1.92772e+07
Q9HBL8	NMRL1_HUMAN	NMRAL1	NmrA-like family domain-containing protein 1	2.02654e+06
Q9HBM1	SPC25_HUMAN	SPC25	Kinetochore protein Spc25	1.28349e+07
Q9HC35	EMAL4_HUMAN	EML4	Echinoderm microtubule-associated protein-like 4	2.89464e+07
Q9HC38	GLOD4_HUMAN	GLOD4	Glyoxalase domain-containing protein 4	6.8844e+07
Q9HC52	CBX8_HUMAN	CBX8	Chromobox protein homolog 8	2.15926e+07
Q9HC98	NEK6_HUMAN	NEK6	Serine/threonine-protein kinase Nek6	1.21717e+07
Q9HCB6	SPON1_HUMAN	SPON1	Spondin-1	1.0551e+07
Q9HCC0	MCCB_HUMAN	MCCC2	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	2.79291e+07
Q9HCD5	NCOA5_HUMAN	NCOA5	Nuclear receptor coactivator 5	2.55657e+07
Q9HCD6	TANC2_HUMAN	TANC2	Protein TANC2	1.15984e+07
Q9HCE1	MOV10_HUMAN	MOV10	Helicase MOV-10	1.26214e+07
Q9HCE5	MET14_HUMAN	METTL14	N6-adenosine-methyltransferase non-catalytic subunit	3.03834e+06
Q9HCG8	CWC22_HUMAN	CWC22	Pre-mRNA-splicing factor CWC22 homolog	5.0508e+06
Q9HCJ0	TNR6C_HUMAN	TNRC6C	Trinucleotide repeat-containing gene 6C protein	4.21646e+07
Q9HCK8	CHD8_HUMAN	CHD8	Chromodomain-helicase-DNA-binding protein 8	2.3952e+06
Q9HCM3	K1549_HUMAN	KIAA1549	UPF0606 protein KIAA1549	1.56046e+06
Q9HCM4	E41L5_HUMAN	EPB41L5	Band 4.1-like protein 5	2.75818e+06
Q9HCM7	FBSL_HUMAN	FBRSL1	Fibrosin-1-like protein	5.23069e+06
Q9HCN4	GPN1_HUMAN	GPN1	GPN-loop GTPase 1	6.49176e+06
Q9HCN8	SDF2L_HUMAN	SDF2L1	Stromal cell-derived factor 2-like protein 1	7.29068e+06
Q9HCS7	SYF1_HUMAN	XAB2	Pre-mRNA-splicing factor SYF1	1.11981e+07
Q9HCU0	CD248_HUMAN	CD248	Endosialin	1.71468e+06
Q9HCU5	PREB_HUMAN	PREB	Prolactin regulatory element-binding protein	8.81895e+06
Q9HD15	SRA1_HUMAN	SRA1	Steroid receptor RNA activator 1	7.36565e+06
Q9HD20	AT131_HUMAN	ATP13A1	Endoplasmic reticulum transmembrane helix translocase	1.78395e+07
Q9HD26	GOPC_HUMAN	GOPC	Golgi-associated PDZ and coiled-coil motif-containing protein	4.70716e+06
Q9HD34	LYRM4_HUMAN	LYRM4	LYR motif-containing protein 4	2.29773e+06
Q9HD40	SPCS_HUMAN	SEPSECS	O-phosphoseryl-tRNA(Sec) selenium transferase	7.87498e+06
Q9HD42	CHM1A_HUMAN	CHMP1A	Charged multivesicular body protein 1a	9.88206e+06
Q9HD45	TM9S3_HUMAN	TM9SF3	Transmembrane 9 superfamily member 3	2.57269e+07
Q9HDC9	APMAP_HUMAN	APMAP	Adipocyte plasma membrane-associated protein	2.43742e+08
Q9NNW7	TRXR2_HUMAN	TXNRD2	Thioredoxin reductase 2, mitochondrial	3.77986e+06
Q9NP58	ABCB6_HUMAN	ABCB6	ATP-binding cassette sub-family B member 6	6.21701e+06
Q9NP61	ARFG3_HUMAN	ARFGAP3	ADP-ribosylation factor GTPase-activating protein 3	6.03748e+06
Q9NP66	HM20A_HUMAN	HMG20A	High mobility group protein 20A	7.17751e+06
Q9NP72	RAB18_HUMAN	RAB18	Ras-related protein Rab-18	1.03317e+07
Q9NP74	PALMD_HUMAN	PALMD	Palmdelphin	3.81441e+07
Q9NP77	SSU72_HUMAN	SSU72	RNA polymerase II subunit A C-terminal domain phosphatase SSU72	6.5652e+06
Q9NP79	VTA1_HUMAN	VTA1	Vacuolar protein sorting-associated protein VTA1 homolog	1.73615e+07
Q9NP81	SYSM_HUMAN	SARS2	Serine--tRNA ligase, mitochondrial	2.81927e+07
Q9NP87	DPOLM_HUMAN	POLM	DNA-directed DNA/RNA polymerase mu	746958
Q9NP97	DLRB1_HUMAN	DYNLRB1	Dynein light chain roadblock-type 1	3.13326e+07
Q9NPA8	ENY2_HUMAN	ENY2	Transcription and mRNA export factor ENY2	1.07625e+07
Q9NPB8	GPCP1_HUMAN	GPCPD1	Glycerophosphocholine phosphodiesterase GPCPD1	3.06235e+06
Q9NPD3	EXOS4_HUMAN	EXOSC4	Exosome complex component RRP41	1.16475e+07
Q9NPE3	NOP10_HUMAN	NOP10	H/ACA ribonucleoprotein complex subunit 3	8.52672e+06
Q9NPF4	OSGEP_HUMAN	OSGEP	tRNA N6-adenosine threonylcarbamoyltransferase	2.30747e+07
Q9NPF5	DMAP1_HUMAN	DMAP1	DNA methyltransferase 1-associated protein 1	2.23953e+06
Q9NPH2	INO1_HUMAN	ISYNA1	Inositol-3-phosphate synthase 1	2.38449e+07
Q9NPI6	DCP1A_HUMAN	DCP1A	mRNA-decapping enzyme 1A	7.02416e+06
Q9NPJ3	ACO13_HUMAN	ACOT13	Acyl-coenzyme A thioesterase 13	1.37902e+07
Q9NPJ6	MED4_HUMAN	MED4	Mediator of RNA polymerase II transcription subunit 4	4.73295e+06
Q9NPQ8	RIC8A_HUMAN	RIC8A	Synembryn-A	1.85152e+07
Q9NQ29	LUC7L_HUMAN	LUC7L	Putative RNA-binding protein Luc7-like 1	1.4341e+07
Q9NQ48	LZTL1_HUMAN	LZTFL1	Leucine zipper transcription factor-like protein 1	1.96953e+06
Q9NQ55	SSF1_HUMAN	PPAN	Suppressor of SWI4 1 homolog	8.6337e+06
Q9NQ88	TIGAR_HUMAN	TIGAR	Fructose-2,6-bisphosphatase TIGAR	4.63097e+06
Q9NQ89	CL004_HUMAN	C12orf4	Protein C12orf4	2.61094e+06
Q9NQC3	RTN4_HUMAN	RTN4	Reticulon-4	1.51592e+08
Q9NQE9	HINT3_HUMAN	HINT3	Adenosine 5'-monophosphoramidase HINT3	5.67107e+06
Q9NQG5	RPR1B_HUMAN	RPRD1B	Regulation of nuclear pre-mRNA domain-containing protein 1B	9.04756e+07
Q9NQG6	MID51_HUMAN	MIEF1	Mitochondrial dynamics protein MIEF1	1.86928e+06
Q9NQP4	PFD4_HUMAN	PFDN4	Prefoldin subunit 4	3.07246e+07
Q9NQR4	NIT2_HUMAN	NIT2	Omega-amidase NIT2	2.08619e+07
Q9NQT4	EXOS5_HUMAN	EXOSC5	Exosome complex component RRP46	1.16192e+07
Q9NQT8	KI13B_HUMAN	KIF13B	Kinesin-like protein KIF13B	8.10974e+06
Q9NQV6	PRD10_HUMAN	PRDM10	PR domain zinc finger protein 10	4.18769e+06
Q9NQW7	XPP1_HUMAN	XPNPEP1	Xaa-Pro aminopeptidase 1	2.22417e+07
Q9NQZ2	SAS10_HUMAN	UTP3	Something about silencing protein 10	1.171e+07
Q9NR09	BIRC6_HUMAN	BIRC6	Baculoviral IAP repeat-containing protein 6	3.65637e+06
Q9NR12	PDLI7_HUMAN	PDLIM7	PDZ and LIM domain protein 7	3.86632e+07
Q9NR19	ACSA_HUMAN	ACSS2	Acetyl-coenzyme A synthetase, cytoplasmic	7.05239e+06
Q9NR28	DBLOH_HUMAN	DIABLO	Diablo IAP-binding mitochondrial protein	3.8595e+07
Q9NR30	DDX21_HUMAN	DDX21	Nucleolar RNA helicase 2	3.53341e+07
Q9NR31	SAR1A_HUMAN	SAR1A	GTP-binding protein SAR1a	4.03814e+07
Q9NR34	MA1C1_HUMAN	MAN1C1	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IC	6.89913e+06
Q9NR45	SIAS_HUMAN	NANS	Sialic acid synthase	3.46993e+07
Q9NR46	SHLB2_HUMAN	SH3GLB2	Endophilin-B2	6.50301e+07
Q9NR50	EI2BG_HUMAN	EIF2B3	Translation initiation factor eIF-2B subunit gamma	1.79125e+07
Q9NR99	MXRA5_HUMAN	MXRA5	Matrix-remodeling-associated protein 5	2.91864e+07
Q9NRA8	4ET_HUMAN	EIF4ENIF1	Eukaryotic translation initiation factor 4E transporter	8.03985e+06
Q9NRB3	CHSTC_HUMAN	CHST12	Carbohydrate sulfotransferase 12	1.35072e+06
Q9NRF8	PYRG2_HUMAN	CTPS2	CTP synthase 2	1.76894e+07
Q9NRG0	CHRC1_HUMAN	CHRAC1	Chromatin accessibility complex protein 1	1.00666e+07
Q9NRG1	PRDC1_HUMAN	PRTFDC1	Phosphoribosyltransferase domain-containing protein 1	6.10817e+08
Q9NRG7	D39U1_HUMAN	SDR39U1	Epimerase family protein SDR39U1	9.59015e+07
Q9NRG9	AAAS_HUMAN	AAAS	Aladin	8.09575e+07
Q9NRK6	ABCBA_HUMAN	ABCB10	ATP-binding cassette sub-family B member 10, mitochondrial	1.40987e+06
Q9NRL2	BAZ1A_HUMAN	BAZ1A	Bromodomain adjacent to zinc finger domain protein 1A	3.62541e+06
Q9NRL3	STRN4_HUMAN	STRN4	Striatin-4	1.52882e+07
Q9NRN5	OLFL3_HUMAN	OLFML3	Olfactomedin-like protein 3	5.86034e+07
Q9NRN7	ADPPT_HUMAN	AASDHPPT	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	3.22276e+07
Q9NRN9	METL5_HUMAN	METTL5	rRNA N6-adenosine-methyltransferase METTL5	2.4363e+06
Q9NRR5	UBQL4_HUMAN	UBQLN4	Ubiquilin-4	3.47495e+07
Q9NRS6	SNX15_HUMAN	SNX15	Sorting nexin-15	1.16844e+06
Q9NRV9	HEBP1_HUMAN	HEBP1	Heme-binding protein 1	1.76849e+07
Q9NRW7	VPS45_HUMAN	VPS45	Vacuolar protein sorting-associated protein 45	1.49679e+07
Q9NRX1	PNO1_HUMAN	PNO1	RNA-binding protein PNO1	1.1232e+07
Q9NRX4	PHP14_HUMAN	PHPT1	14 kDa phosphohistidine phosphatase	5.59319e+07
Q9NRY2	SOSSC_HUMAN	INIP	SOSS complex subunit C	1.56488e+07
Q9NRY4	RHG35_HUMAN	ARHGAP35	Rho GTPase-activating protein 35	1.23723e+07
Q9NRY5	F1142_HUMAN	FAM114A2	Protein FAM114A2	8.77322e+06
Q9NRY6	PLS3_HUMAN	PLSCR3	Phospholipid scramblase 3	3.44087e+06
Q9NRZ9	HELLS_HUMAN	HELLS	Lymphoid-specific helicase	625411
Q9NS69	TOM22_HUMAN	TOMM22	Mitochondrial import receptor subunit TOM22 homolog	8.00136e+06
Q9NS86	LANC2_HUMAN	LANCL2	LanC-like protein 2	1.12009e+07
Q9NS87	KIF15_HUMAN	KIF15	Kinesin-like protein KIF15	3.79602e+06
Q9NSA3	CNBP1_HUMAN	CTNNBIP1	Beta-catenin-interacting protein 1	3.22949e+06
Q9NSC5	HOME3_HUMAN	HOMER3	Homer protein homolog 3	1.44458e+07
Q9NSD9	SYFB_HUMAN	FARSB	Phenylalanine--tRNA ligase beta subunit	6.56705e+07
Q9NSE4	SYIM_HUMAN	IARS2	Isoleucine--tRNA ligase, mitochondrial	3.0608e+07
Q9NSK0	KLC4_HUMAN	KLC4	Kinesin light chain 4	1.13634e+07
Q9NSK7	CS012_HUMAN	C19orf12	Protein C19orf12	4.64106e+06
Q9NT22	EMIL3_HUMAN	EMILIN3	EMILIN-3	1.66153e+08
Q9NT62	ATG3_HUMAN	ATG3	Ubiquitin-like-conjugating enzyme ATG3	7.83801e+06
Q9NTG7	SIR3_HUMAN	SIRT3	NAD-dependent protein deacetylase sirtuin-3, mitochondrial	3.55393e+06
Q9NTI2	AT8A2_HUMAN	ATP8A2	Phospholipid-transporting ATPase IB	3.76823e+07
Q9NTI5	PDS5B_HUMAN	PDS5B	Sister chromatid cohesion protein PDS5 homolog B	3.28251e+07
Q9NTJ3	SMC4_HUMAN	SMC4	Structural maintenance of chromosomes protein 4	5.32481e+06
Q9NTJ4	MA2C1_HUMAN	MAN2C1	Alpha-mannosidase 2C1	9.08035e+06
Q9NTJ5	SAC1_HUMAN	SACM1L	Phosphatidylinositol-3-phosphatase SAC1	1.7351e+07
Q9NTK5	OLA1_HUMAN	OLA1	Obg-like ATPase 1	1.07196e+08
Q9NTM9	CUTC_HUMAN	CUTC	Copper homeostasis protein cutC homolog	1.26392e+06
Q9NTW7	ZF64B_HUMAN	ZFP64	Zinc finger protein 64	1.52384e+08
Q9NTX5	ECHD1_HUMAN	ECHDC1	Ethylmalonyl-CoA decarboxylase	1.75129e+07
Q9NTZ6	RBM12_HUMAN	RBM12	RNA-binding protein 12	5.01955e+07
Q9NU22	MDN1_HUMAN	MDN1	Midasin	3.44694e+06
Q9NUA8	ZBT40_HUMAN	ZBTB40	Zinc finger and BTB domain-containing protein 40	2.73728e+06
Q9NUB1	ACS2L_HUMAN	ACSS1	Acetyl-coenzyme A synthetase 2-like, mitochondrial	6.3474e+07
Q9NUD5	ZCHC3_HUMAN	ZCCHC3	Zinc finger CCHC domain-containing protein 3	4.74749e+07
Q9NUG6	PDRG1_HUMAN	PDRG1	p53 and DNA damage-regulated protein 1	1.00043e+07
Q9NUJ1	ABHDA_HUMAN	ABHD10	Palmitoyl-protein thioesterase ABHD10, mitochondrial	1.94434e+07
Q9NUM4	T106B_HUMAN	TMEM106B	Transmembrane protein 106B	3.35365e+07
Q9NUP1	BL1S4_HUMAN	BLOC1S4	Biogenesis of lysosome-related organelles complex 1 subunit 4	3.22538e+06
Q9NUP9	LIN7C_HUMAN	LIN7C	Protein lin-7 homolog C	1.34371e+07
Q9NUQ2	PLCE_HUMAN	AGPAT5	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon	2.71816e+07
