Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20201002yuanch_Connie_TCPA_60minDIA_b4-6.mzML
Q9P0J1	PDP1_HUMAN	PDP1	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	7.64051e+06
Q9P0K7	RAI14_HUMAN	RAI14	Ankycorbin	2.48517e+07
Q9P0L0	VAPA_HUMAN	VAPA	Vesicle-associated membrane protein-associated protein A	1.68141e+07
Q9P0M6	H2AW_HUMAN	MACROH2A2	Core histone macro-H2A.2	1.47967e+08
Q9P0M9	RM27_HUMAN	MRPL27	Large ribosomal subunit protein bL27m	4.15567e+06
Q9P0V9	SEP10_HUMAN	SEPTIN10	Septin-10	2.07476e+07
Q9P253	VPS18_HUMAN	VPS18	Vacuolar protein sorting-associated protein 18 homolog	2.06339e+07
Q9P258	RCC2_HUMAN	RCC2	Protein RCC2	8.08088e+06
Q9P260	RELCH_HUMAN	RELCH	RAB11-binding protein RELCH	2.9396e+06
Q9P265	DIP2B_HUMAN	DIP2B	Disco-interacting protein 2 homolog B	1.0931e+07
Q9P266	JCAD_HUMAN	JCAD	Junctional cadherin 5-associated protein	1.46478e+06
Q9P270	SLAI2_HUMAN	SLAIN2	SLAIN motif-containing protein 2	8.60561e+06
Q9P287	BCCIP_HUMAN	BCCIP	BRCA2 and CDKN1A-interacting protein	2.16586e+06
Q9P289	STK26_HUMAN	STK26	Serine/threonine-protein kinase 26	1.60071e+08
Q9P291	ARMX1_HUMAN	ARMCX1	Armadillo repeat-containing X-linked protein 1	5.83165e+06
Q9P299	COPZ2_HUMAN	COPZ2	Coatomer subunit zeta-2	7.61205e+06
Q9P2B2	FPRP_HUMAN	PTGFRN	Prostaglandin F2 receptor negative regulator	1.34113e+07
Q9P2E9	RRBP1_HUMAN	RRBP1	Ribosome-binding protein 1	9.14214e+07
Q9P2I0	CPSF2_HUMAN	CPSF2	Cleavage and polyadenylation specificity factor subunit 2	4.57492e+06
Q9P2J5	SYLC_HUMAN	LARS1	Leucine--tRNA ligase, cytoplasmic	3.89467e+07
Q9P2K5	MYEF2_HUMAN	MYEF2	Myelin expression factor 2	1.35072e+07
Q9P2K6	KLH42_HUMAN	KLHL42	Kelch-like protein 42	1.18497e+07
Q9P2N7	KLH13_HUMAN	KLHL13	Kelch-like protein 13	3.68885e+06
Q9P2R3	ANFY1_HUMAN	ANKFY1	Rabankyrin-5	3.29079e+07
Q9P2R7	SUCB1_HUMAN	SUCLA2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	2.16214e+07
Q9P2T1	GMPR2_HUMAN	GMPR2	GMP reductase 2	1.04792e+07
Q9P2W9	STX18_HUMAN	STX18	Syntaxin-18	9.2795e+06
Q9P2X0	DPM3_HUMAN	DPM3	Dolichol-phosphate mannosyltransferase subunit 3	2.1553e+07
Q9P2X3	IMPCT_HUMAN	IMPACT	Protein IMPACT	4.80819e+06
Q9UBB4	ATX10_HUMAN	ATXN10	Ataxin-10	3.07953e+07
Q9UBB5	MBD2_HUMAN	MBD2	Methyl-CpG-binding domain protein 2	1.82917e+06
Q9UBB6	NCDN_HUMAN	NCDN	Neurochondrin	1.09809e+07
Q9UBC2	EP15R_HUMAN	EPS15L1	Epidermal growth factor receptor substrate 15-like 1	1.73967e+07
Q9UBE0	SAE1_HUMAN	SAE1	SUMO-activating enzyme subunit 1	1.26966e+07
Q9UBF2	COPG2_HUMAN	COPG2	Coatomer subunit gamma-2	7.7122e+06
Q9UBF8	PI4KB_HUMAN	PI4KB	Phosphatidylinositol 4-kinase beta	1.87714e+06
Q9UBG0	MRC2_HUMAN	MRC2	C-type mannose receptor 2	5.53677e+06
Q9UBI1	COMD3_HUMAN	COMMD3	COMM domain-containing protein 3	1.62633e+07
Q9UBI6	GBG12_HUMAN	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	6.30246e+07
Q9UBK8	MTRR_HUMAN	MTRR	Methionine synthase reductase	1.09298e+07
Q9UBK9	UXT_HUMAN	UXT	Protein UXT	3.30798e+06
Q9UBN7	HDAC6_HUMAN	HDAC6	Histone deacetylase 6	2.59535e+06
Q9UBP0	SPAST_HUMAN	SPAST	Spastin	1.85664e+07
Q9UBQ0	VPS29_HUMAN	VPS29	Vacuolar protein sorting-associated protein 29	3.64309e+07
Q9UBQ5	EIF3K_HUMAN	EIF3K	Eukaryotic translation initiation factor 3 subunit K	3.76021e+07
Q9UBQ7	GRHPR_HUMAN	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase	5.16265e+07
Q9UBR2	CATZ_HUMAN	CTSZ	Cathepsin Z	4.80547e+07
Q9UBS4	DJB11_HUMAN	DNAJB11	DnaJ homolog subfamily B member 11	2.23775e+07
Q9UBT2	SAE2_HUMAN	UBA2	SUMO-activating enzyme subunit 2	2.22624e+07
Q9UBU9	NXF1_HUMAN	NXF1	Nuclear RNA export factor 1	1.19794e+07
Q9UBV2	SE1L1_HUMAN	SEL1L	Protein sel-1 homolog 1	1.0022e+07
Q9UBV7	B4GT7_HUMAN	B4GALT7	Beta-1,4-galactosyltransferase 7	882474
Q9UBV8	PEF1_HUMAN	PEF1	Peflin	7.07535e+06
Q9UBW8	CSN7A_HUMAN	COPS7A	COP9 signalosome complex subunit 7a	1.76809e+07
Q9UBX5	FBLN5_HUMAN	FBLN5	Fibulin-5	7.40118e+07
Q9UBY9	HSPB7_HUMAN	HSPB7	Heat shock protein beta-7	1.11161e+07
Q9UDR5	AASS_HUMAN	AASS	Alpha-aminoadipic semialdehyde synthase, mitochondrial	3.34028e+06
Q9UDT6	CLIP2_HUMAN	CLIP2	CAP-Gly domain-containing linker protein 2	4.15674e+06
Q9UDY2	ZO2_HUMAN	TJP2	Tight junction protein ZO-2	1.00488e+07
Q9UDY4	DNJB4_HUMAN	DNAJB4	DnaJ homolog subfamily B member 4	2.95966e+06
Q9UEU0	VTI1B_HUMAN	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B	5.6711e+06
Q9UEY8	ADDG_HUMAN	ADD3	Gamma-adducin	7.38017e+06
Q9UFB7	ZBT47_HUMAN	ZBTB47	Zinc finger and BTB domain-containing protein 47	681015
Q9UFN0	NPS3A_HUMAN	NIPSNAP3A	Protein NipSnap homolog 3A	9.17336e+06
Q9UG63	ABCF2_HUMAN	ABCF2	ATP-binding cassette sub-family F member 2	1.37855e+07
Q9UGI8	TES_HUMAN	TES	Testin	6.31228e+08
Q9UGJ0	AAKG2_HUMAN	PRKAG2	5'-AMP-activated protein kinase subunit gamma-2	5.99929e+06
Q9UGM5	FETUB_HUMAN	FETUB	Fetuin-B	4.99697e+06
Q9UGP8	SEC63_HUMAN	SEC63	Translocation protein SEC63 homolog	5.47118e+06
Q9UGR2	Z3H7B_HUMAN	ZC3H7B	Zinc finger CCCH domain-containing protein 7B	2.78329e+06
Q9UGV2	NDRG3_HUMAN	NDRG3	Protein NDRG3	4.00407e+06
Q9UH62	ARMX3_HUMAN	ARMCX3	Armadillo repeat-containing X-linked protein 3	6.40878e+06
Q9UH65	SWP70_HUMAN	SWAP70	Switch-associated protein 70	1.07893e+07
Q9UH99	SUN2_HUMAN	SUN2	SUN domain-containing protein 2	2.68959e+07
Q9UHA4	LTOR3_HUMAN	LAMTOR3	Ragulator complex protein LAMTOR3	5.03797e+07
Q9UHB6	LIMA1_HUMAN	LIMA1	LIM domain and actin-binding protein 1	5.88707e+07
Q9UHB9	SRP68_HUMAN	SRP68	Signal recognition particle subunit SRP68	1.5752e+07
Q9UHD1	CHRD1_HUMAN	CHORDC1	Cysteine and histidine-rich domain-containing protein 1	1.7251e+07
Q9UHD2	TBK1_HUMAN	TBK1	Serine/threonine-protein kinase TBK1	9.54226e+06
Q9UHD8	SEPT9_HUMAN	SEPTIN9	Septin-9	9.18555e+07
Q9UHD9	UBQL2_HUMAN	UBQLN2	Ubiquilin-2	2.52589e+07
Q9UHG3	PCYOX_HUMAN	PCYOX1	Prenylcysteine oxidase 1	5.21517e+07
Q9UHJ6	SHPK_HUMAN	SHPK	Sedoheptulokinase	7.09483e+06
Q9UHL4	DPP2_HUMAN	DPP7	Dipeptidyl peptidase 2	8.09326e+06
Q9UHQ9	NB5R1_HUMAN	CYB5R1	NADH-cytochrome b5 reductase 1	1.51717e+07
Q9UHR5	S30BP_HUMAN	SAP30BP	SAP30-binding protein	1.69351e+06
Q9UHV9	PFD2_HUMAN	PFDN2	Prefoldin subunit 2	2.40994e+07
Q9UHX1	PUF60_HUMAN	PUF60	Poly(U)-binding-splicing factor PUF60	1.38935e+07
Q9UHY1	NRBP_HUMAN	NRBP1	Nuclear receptor-binding protein	1.89123e+07
Q9UHY7	ENOPH_HUMAN	ENOPH1	Enolase-phosphatase E1	5.95586e+06
Q9UHY8	FEZ2_HUMAN	FEZ2	Fasciculation and elongation protein zeta-2	1.61577e+06
Q9UI08	EVL_HUMAN	EVL	Ena/VASP-like protein	1.23813e+07
Q9UI09	NDUAC_HUMAN	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	2.37737e+07
Q9UI10	EI2BD_HUMAN	EIF2B4	Translation initiation factor eIF-2B subunit delta	1.90101e+07
Q9UI12	VATH_HUMAN	ATP6V1H	V-type proton ATPase subunit H	1.83145e+07
Q9UI30	TR112_HUMAN	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	1.37032e+07
Q9UIA0	CYH4_HUMAN	CYTH4	Cytohesin-4	2.71458e+06
Q9UIA9	XPO7_HUMAN	XPO7	Exportin-7	1.76594e+07
Q9UIC8	LCMT1_HUMAN	LCMT1	Leucine carboxyl methyltransferase 1	1.34586e+07
Q9UID3	VPS51_HUMAN	VPS51	Vacuolar protein sorting-associated protein 51 homolog	8.16874e+06
Q9UIG0	BAZ1B_HUMAN	BAZ1B	Tyrosine-protein kinase BAZ1B	2.06802e+06
Q9UIJ7	KAD3_HUMAN	AK3	GTP:AMP phosphotransferase AK3, mitochondrial	9.01411e+07
Q9UIQ6	LCAP_HUMAN	LNPEP	Leucyl-cystinyl aminopeptidase	5.23324e+06
Q9UIV1	CNOT7_HUMAN	CNOT7	CCR4-NOT transcription complex subunit 7	9.1372e+06
Q9UJ14	GGT7_HUMAN	GGT7	Glutathione hydrolase 7	1.22475e+06
Q9UJ68	MSRA_HUMAN	MSRA	Mitochondrial peptide methionine sulfoxide reductase	1.45701e+07
Q9UJ70	NAGK_HUMAN	NAGK	N-acetyl-D-glucosamine kinase	8.54183e+07
Q9UJC5	SH3L2_HUMAN	SH3BGRL2	SH3 domain-binding glutamic acid-rich-like protein 2	4.08747e+06
Q9UJS0	S2513_HUMAN	SLC25A13	Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial	4.37802e+06
Q9UJU6	DBNL_HUMAN	DBNL	Drebrin-like protein	1.49079e+08
Q9UJW0	DCTN4_HUMAN	DCTN4	Dynactin subunit 4	1.62117e+07
Q9UJX2	CDC23_HUMAN	CDC23	Cell division cycle protein 23 homolog	1.17087e+07
Q9UJX4	APC5_HUMAN	ANAPC5	Anaphase-promoting complex subunit 5	1.89359e+06
Q9UJY1	HSPB8_HUMAN	HSPB8	Heat shock protein beta-8	2.93494e+07
Q9UJY4	GGA2_HUMAN	GGA2	ADP-ribosylation factor-binding protein GGA2	4.80197e+06
Q9UJY5	GGA1_HUMAN	GGA1	ADP-ribosylation factor-binding protein GGA1	4.13033e+06
Q9UJZ1	STML2_HUMAN	STOML2	Stomatin-like protein 2, mitochondrial	4.92434e+07
Q9UK41	VPS28_HUMAN	VPS28	Vacuolar protein sorting-associated protein 28 homolog	9.29138e+06
Q9UK59	DBR1_HUMAN	DBR1	Lariat debranching enzyme	8.02745e+06
Q9UK76	JUPI1_HUMAN	JPT1	Jupiter microtubule associated homolog 1	8.12148e+06
Q9UKD2	MRT4_HUMAN	MRTO4	mRNA turnover protein 4 homolog	1.61981e+06
Q9UKF6	CPSF3_HUMAN	CPSF3	Cleavage and polyadenylation specificity factor subunit 3	8.67973e+06
Q9UKG1	DP13A_HUMAN	APPL1	DCC-interacting protein 13-alpha	1.53695e+07
Q9UKI2	BORG2_HUMAN	CDC42EP3	Cdc42 effector protein 3	1.36567e+07
Q9UKK3	PARP4_HUMAN	PARP4	Protein mono-ADP-ribosyltransferase PARP4	1.06286e+07
Q9UKK9	NUDT5_HUMAN	NUDT5	ADP-sugar pyrophosphatase	1.18166e+07
Q9UKM7	MA1B1_HUMAN	MAN1B1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	2.05315e+06
Q9UKM9	RALY_HUMAN	RALY	RNA-binding protein Raly	4.45949e+07
Q9UKN8	TF3C4_HUMAN	GTF3C4	General transcription factor 3C polypeptide 4	1.74377e+06
Q9UKP3	ITBP2_HUMAN	ITGB1BP2	Integrin beta-1-binding protein 2	2.70025e+07
Q9UKS6	PACN3_HUMAN	PACSIN3	Protein kinase C and casein kinase substrate in neurons protein 3	7.03355e+06
Q9UKU7	ACAD8_HUMAN	ACAD8	Isobutyryl-CoA dehydrogenase, mitochondrial	5.86375e+06
Q9UKV3	ACINU_HUMAN	ACIN1	Apoptotic chromatin condensation inducer in the nucleus	1.29004e+07
Q9UKV8	AGO2_HUMAN	AGO2	Protein argonaute-2	1.20818e+07
Q9UKX5	ITA11_HUMAN	ITGA11	Integrin alpha-11	5.99549e+07
Q9UKY7	CDV3_HUMAN	CDV3	Protein CDV3 homolog	1.6032e+07
Q9UL03	INT6_HUMAN	INTS6	Integrator complex subunit 6	2.27068e+06
Q9UL18	AGO1_HUMAN	AGO1	Protein argonaute-1	1.22914e+07
Q9UL25	RAB21_HUMAN	RAB21	Ras-related protein Rab-21	5.17803e+07
Q9UL26	RB22A_HUMAN	RAB22A	Ras-related protein Rab-22A	7.04854e+06
Q9UL33	TPC2L_HUMAN	TRAPPC2L	Trafficking protein particle complex subunit 2-like protein	2.38659e+06
Q9UL46	PSME2_HUMAN	PSME2	Proteasome activator complex subunit 2	3.43481e+07
Q9ULA0	DNPEP_HUMAN	DNPEP	Aspartyl aminopeptidase	3.50985e+07
Q9ULC3	RAB23_HUMAN	RAB23	Ras-related protein Rab-23	8.06683e+07
Q9ULC4	MCTS1_HUMAN	MCTS1	Malignant T-cell-amplified sequence 1	3.36719e+07
Q9ULK4	MED23_HUMAN	MED23	Mediator of RNA polymerase II transcription subunit 23	4.57575e+06
Q9ULR0	ISY1_HUMAN	ISY1	Pre-mRNA-splicing factor ISY1 homolog	7.12086e+06
Q9ULT8	HECD1_HUMAN	HECTD1	E3 ubiquitin-protein ligase HECTD1	2.80341e+07
Q9ULV4	COR1C_HUMAN	CORO1C	Coronin-1C	2.25702e+08
Q9ULX3	NOB1_HUMAN	NOB1	RNA-binding protein NOB1	4.46061e+06
Q9ULZ3	ASC_HUMAN	PYCARD	Apoptosis-associated speck-like protein containing a CARD	2.03362e+07
Q9UM00	TMCO1_HUMAN	TMCO1	Calcium load-activated calcium channel	9.20519e+06
Q9UM22	EPDR1_HUMAN	EPDR1	Mammalian ependymin-related protein 1	4.53346e+06
Q9UMS0	NFU1_HUMAN	NFU1	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	6.54848e+06
Q9UMS4	PRP19_HUMAN	PRPF19	Pre-mRNA-processing factor 19	3.28979e+07
Q9UMS6	SYNP2_HUMAN	SYNPO2	Synaptopodin-2	1.68622e+08
Q9UMX0	UBQL1_HUMAN	UBQLN1	Ubiquilin-1	2.20817e+07
Q9UMX3	BOK_HUMAN	BOK	Bcl-2-related ovarian killer protein	1.29419e+07
Q9UMX5	NENF_HUMAN	NENF	Neudesin	2.0256e+07
Q9UMY4	SNX12_HUMAN	SNX12	Sorting nexin-12	1.75544e+07
Q9UN36	NDRG2_HUMAN	NDRG2	Protein NDRG2	1.72679e+07
Q9UN37	VPS4A_HUMAN	VPS4A	Vacuolar protein sorting-associated protein 4A	1.73053e+07
Q9UN86	G3BP2_HUMAN	G3BP2	Ras GTPase-activating protein-binding protein 2	6.94778e+07
Q9UNE7	CHIP_HUMAN	STUB1	E3 ubiquitin-protein ligase CHIP	2.31794e+07
Q9UNF0	PACN2_HUMAN	PACSIN2	Protein kinase C and casein kinase substrate in neurons protein 2	1.58031e+07
Q9UNF1	MAGD2_HUMAN	MAGED2	Melanoma-associated antigen D2	2.58169e+07
Q9UNH7	SNX6_HUMAN	SNX6	Sorting nexin-6	3.80553e+07
Q9UNI6	DUS12_HUMAN	DUSP12	Dual specificity protein phosphatase 12	1.10288e+06
Q9UNK0	STX8_HUMAN	STX8	Syntaxin-8	3.69855e+06
Q9UNL2	SSRG_HUMAN	SSR3	Translocon-associated protein subunit gamma	1.86467e+07
Q9UNM6	PSD13_HUMAN	PSMD13	26S proteasome non-ATPase regulatory subunit 13	3.97515e+07
Q9UNN5	FAF1_HUMAN	FAF1	FAS-associated factor 1	5.20633e+06
Q9UNN8	EPCR_HUMAN	PROCR	Endothelial protein C receptor	1.08461e+07
Q9UNP9	PPIE_HUMAN	PPIE	Peptidyl-prolyl cis-trans isomerase E	5.08203e+06
Q9UNS2	CSN3_HUMAN	COPS3	COP9 signalosome complex subunit 3	2.57068e+07
Q9UNZ2	NSF1C_HUMAN	NSFL1C	NSFL1 cofactor p47	3.43725e+07
Q9UP83	COG5_HUMAN	COG5	Conserved oligomeric Golgi complex subunit 5	3.63703e+06
Q9UP95	S12A4_HUMAN	SLC12A4	Solute carrier family 12 member 4	379079
Q9UPN3	MACF1_HUMAN	MACF1	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5	2.63622e+07
Q9UPN6	SCAF8_HUMAN	SCAF8	SR-related and CTD-associated factor 8	6.1692e+06
Q9UPN7	PP6R1_HUMAN	PPP6R1	Serine/threonine-protein phosphatase 6 regulatory subunit 1	4.89714e+06
Q9UPN9	TRI33_HUMAN	TRIM33	E3 ubiquitin-protein ligase TRIM33	2.35689e+06
Q9UPR3	SMG5_HUMAN	SMG5	Nonsense-mediated mRNA decay factor SMG5	1.4321e+06
Q9UPT5	EXOC7_HUMAN	EXOC7	Exocyst complex component 7	4.25065e+07
Q9UPU5	UBP24_HUMAN	USP24	Ubiquitin carboxyl-terminal hydrolase 24	2.2863e+06
Q9UPU7	TBD2B_HUMAN	TBC1D2B	TBC1 domain family member 2B	3.76996e+06
Q9UPU9	SMAG1_HUMAN	SAMD4A	Protein Smaug homolog 1	3.47294e+06
Q9UQ03	COR2B_HUMAN	CORO2B	Coronin-2B	3.82676e+06
Q9UQ13	SHOC2_HUMAN	SHOC2	Leucine-rich repeat protein SHOC-2	1.1901e+07
Q9UQ35	SRRM2_HUMAN	SRRM2	Serine/arginine repetitive matrix protein 2	2.24409e+07
Q9UQ80	PA2G4_HUMAN	PA2G4	Proliferation-associated protein 2G4	3.88494e+07
Q9UQE7	SMC3_HUMAN	SMC3	Structural maintenance of chromosomes protein 3	1.30366e+07
Q9UQN3	CHM2B_HUMAN	CHMP2B	Charged multivesicular body protein 2b	1.4191e+07
Q9Y217	MTMR6_HUMAN	MTMR6	Myotubularin-related protein 6	7.80688e+06
Q9Y224	RTRAF_HUMAN	RTRAF	RNA transcription, translation and transport factor protein	1.08904e+08
Q9Y230	RUVB2_HUMAN	RUVBL2	RuvB-like 2	5.24854e+07
Q9Y232	CDYL_HUMAN	CDYL	Chromodomain Y-like protein	2.62907e+06
Q9Y237	PIN4_HUMAN	PIN4	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	1.32001e+07
Q9Y243	AKT3_HUMAN	AKT3	RAC-gamma serine/threonine-protein kinase	1.62349e+06
Q9Y259	CHKB_HUMAN	CHKB	Choline/ethanolamine kinase	4.28614e+06
Q9Y262	EIF3L_HUMAN	EIF3L	Eukaryotic translation initiation factor 3 subunit L	5.75191e+07
Q9Y263	PLAP_HUMAN	PLAA	Phospholipase A-2-activating protein	1.66245e+07
Q9Y265	RUVB1_HUMAN	RUVBL1	RuvB-like 1	4.48984e+07
Q9Y266	NUDC_HUMAN	NUDC	Nuclear migration protein nudC	1.40243e+07
Q9Y276	BCS1_HUMAN	BCS1L	Mitochondrial chaperone BCS1	5.21139e+06
Q9Y277	VDAC3_HUMAN	VDAC3	Voltage-dependent anion-selective channel protein 3	6.52286e+07
Q9Y281	COF2_HUMAN	CFL2	Cofilin-2	3.98778e+07
Q9Y285	SYFA_HUMAN	FARSA	Phenylalanine--tRNA ligase alpha subunit	2.52531e+07
Q9Y295	DRG1_HUMAN	DRG1	Developmentally-regulated GTP-binding protein 1	1.49625e+07
Q9Y296	TPPC4_HUMAN	TRAPPC4	Trafficking protein particle complex subunit 4	9.84446e+06
Q9Y2A7	NCKP1_HUMAN	NCKAP1	Nck-associated protein 1	2.4424e+07
Q9Y2B0	CNPY2_HUMAN	CNPY2	Protein canopy homolog 2	4.57446e+07
Q9Y2C4	EXOG_HUMAN	EXOG	Nuclease EXOG, mitochondrial	2.45733e+06
Q9Y2D4	EXC6B_HUMAN	EXOC6B	Exocyst complex component 6B	4.10005e+06
Q9Y2D5	AKAP2_HUMAN	AKAP2	A-kinase anchor protein 2	1.00857e+07
Q9Y2E4	DIP2C_HUMAN	DIP2C	Disco-interacting protein 2 homolog C	3.77141e+06
Q9Y2E5	MA2B2_HUMAN	MAN2B2	Epididymis-specific alpha-mannosidase	2.8041e+07
Q9Y2G5	OFUT2_HUMAN	POFUT2	GDP-fucose protein O-fucosyltransferase 2	9.90325e+06
Q9Y2H0	DLGP4_HUMAN	DLGAP4	Disks large-associated protein 4	3.54355e+06
Q9Y2H1	ST38L_HUMAN	STK38L	Serine/threonine-protein kinase 38-like	4.26173e+06
Q9Y2I1	NISCH_HUMAN	NISCH	Nischarin	5.94036e+06
Q9Y2I8	WDR37_HUMAN	WDR37	WD repeat-containing protein 37	4.26022e+06
Q9Y2J2	E41L3_HUMAN	EPB41L3	Band 4.1-like protein 3	2.46024e+07
Q9Y2L1	RRP44_HUMAN	DIS3	Exosome complex exonuclease RRP44	5.22975e+06
Q9Y2L5	TPPC8_HUMAN	TRAPPC8	Trafficking protein particle complex subunit 8	3.47581e+08
Q9Y2Q3	GSTK1_HUMAN	GSTK1	Glutathione S-transferase kappa 1	3.67144e+07
Q9Y2Q5	LTOR2_HUMAN	LAMTOR2	Ragulator complex protein LAMTOR2	7.28872e+06
Q9Y2R0	COA3_HUMAN	COA3	Cytochrome c oxidase assembly factor 3 homolog, mitochondrial	8.33746e+06
Q9Y2R5	RT17_HUMAN	MRPS17	Small ribosomal subunit protein uS17m	2.60215e+06
Q9Y2R9	RT07_HUMAN	MRPS7	Small ribosomal subunit protein uS7m	9.10521e+06
Q9Y2S2	CRYL1_HUMAN	CRYL1	Lambda-crystallin homolog	1.51574e+07
Q9Y2S7	PDIP2_HUMAN	POLDIP2	Polymerase delta-interacting protein 2	6.86384e+07
Q9Y2T2	AP3M1_HUMAN	AP3M1	AP-3 complex subunit mu-1	1.41906e+07
Q9Y2U8	MAN1_HUMAN	LEMD3	Inner nuclear membrane protein Man1	4.86506e+06
Q9Y2V2	CHSP1_HUMAN	CARHSP1	Calcium-regulated heat-stable protein 1	2.81748e+07
Q9Y2V7	COG6_HUMAN	COG6	Conserved oligomeric Golgi complex subunit 6	5.22153e+06
Q9Y2W1	TR150_HUMAN	THRAP3	Thyroid hormone receptor-associated protein 3	2.44979e+07
Q9Y2X3	NOP58_HUMAN	NOP58	Nucleolar protein 58	2.22577e+07
Q9Y2X7	GIT1_HUMAN	GIT1	ARF GTPase-activating protein GIT1	6.54137e+06
Q9Y2Y0	AR2BP_HUMAN	ARL2BP	ADP-ribosylation factor-like protein 2-binding protein	4.76586e+06
Q9Y2Z0	SGT1_HUMAN	SUGT1	Protein SGT1 homolog	2.39731e+07
Q9Y2Z4	SYYM_HUMAN	YARS2	Tyrosine--tRNA ligase, mitochondrial	6.73546e+06
Q9Y2Z9	COQ6_HUMAN	COQ6	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial	746955
Q9Y303	NAGA_HUMAN	AMDHD2	N-acetylglucosamine-6-phosphate deacetylase	1.17678e+07
Q9Y305	ACOT9_HUMAN	ACOT9	Acyl-coenzyme A thioesterase 9, mitochondrial	1.16634e+09
Q9Y312	AAR2_HUMAN	AAR2	Protein AAR2 homolog	5.97699e+06
Q9Y314	NOSIP_HUMAN	NOSIP	Nitric oxide synthase-interacting protein	1.68572e+06
Q9Y315	DEOC_HUMAN	DERA	Deoxyribose-phosphate aldolase	1.81599e+07
Q9Y316	MEMO1_HUMAN	MEMO1	Protein MEMO1	9.02004e+06
Q9Y333	LSM2_HUMAN	LSM2	U6 snRNA-associated Sm-like protein LSm2	9.56152e+06
Q9Y371	SHLB1_HUMAN	SH3GLB1	Endophilin-B1	1.49375e+07
Q9Y376	CAB39_HUMAN	CAB39	Calcium-binding protein 39	2.12377e+07
Q9Y383	LC7L2_HUMAN	LUC7L2	Putative RNA-binding protein Luc7-like 2	2.94994e+07
Q9Y394	DHRS7_HUMAN	DHRS7	Dehydrogenase/reductase SDR family member 7	5.2984e+07
Q9Y399	RT02_HUMAN	MRPS2	Small ribosomal subunit protein uS2m	6.68346e+06
Q9Y3A5	SBDS_HUMAN	SBDS	Ribosome maturation protein SBDS	4.49364e+07
Q9Y3B3	TMED7_HUMAN	TMED7	Transmembrane emp24 domain-containing protein 7	3.37625e+07
Q9Y3B4	SF3B6_HUMAN	SF3B6	Splicing factor 3B subunit 6	1.40007e+07
Q9Y3B8	ORN_HUMAN	REXO2	Oligoribonuclease, mitochondrial	3.9057e+07
Q9Y3C4	TPRKB_HUMAN	TPRKB	EKC/KEOPS complex subunit TPRKB	7.63999e+06
Q9Y3C6	PPIL1_HUMAN	PPIL1	Peptidyl-prolyl cis-trans isomerase-like 1	3.33167e+07
Q9Y3C8	UFC1_HUMAN	UFC1	Ubiquitin-fold modifier-conjugating enzyme 1	2.22597e+07
Q9Y3D0	CIA2B_HUMAN	CIAO2B	Cytosolic iron-sulfur assembly component 2B	1.06692e+07
Q9Y3D9	RT23_HUMAN	MRPS23	Small ribosomal subunit protein mS23	4.61259e+06
Q9Y3E1	HDGR3_HUMAN	HDGFL3	Hepatoma-derived growth factor-related protein 3	1.30681e+07
Q9Y3E2	BOLA1_HUMAN	BOLA1	BolA-like protein 1	6.04524e+06
Q9Y3E5	PTH2_HUMAN	PTRH2	Peptidyl-tRNA hydrolase 2, mitochondrial	6.65372e+06
Q9Y3E7	CHMP3_HUMAN	CHMP3	Charged multivesicular body protein 3	4.42301e+07
Q9Y3F4	STRAP_HUMAN	STRAP	Serine-threonine kinase receptor-associated protein	3.06427e+07
Q9Y3I0	RTCB_HUMAN	RTCB	RNA-splicing ligase RtcB homolog	9.81089e+07
Q9Y3I1	FBX7_HUMAN	FBXO7	F-box only protein 7	5.44159e+06
Q9Y3L5	RAP2C_HUMAN	RAP2C	Ras-related protein Rap-2c	2.39919e+07
Q9Y3P9	RBGP1_HUMAN	RABGAP1	Rab GTPase-activating protein 1	1.37967e+07
Q9Y3Q8	T22D4_HUMAN	TSC22D4	TSC22 domain family protein 4	3.66346e+06
Q9Y3U8	RL36_HUMAN	RPL36	Large ribosomal subunit protein eL36	1.46808e+08
Q9Y3X0	CCDC9_HUMAN	CCDC9	Coiled-coil domain-containing protein 9	5.3893e+06
Q9Y3Y2	CHTOP_HUMAN	CHTOP	Chromatin target of PRMT1 protein	1.03359e+07
Q9Y3Z3	SAMH1_HUMAN	SAMHD1	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	4.03992e+07
Q9Y478	AAKB1_HUMAN	PRKAB1	5'-AMP-activated protein kinase subunit beta-1	4.54062e+06
