Protein.Group	Protein.Names	Genes	First.Protein.Description	C:\Users\Administrator\Desktop\HYC\MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R01\MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R01.mzML
Q96EB1	ELP4_HUMAN	ELP4	Elongator complex protein 4	5.06453e+06
Q96EB6	SIR1_HUMAN	SIRT1	NAD-dependent protein deacetylase sirtuin-1	6.56801e+06
Q96EC8	YIPF6_HUMAN	YIPF6	Protein YIPF6	2.61059e+06
Q96EE3	SEH1_HUMAN	SEH1L	Nucleoporin SEH1	6.33665e+06
Q96EH3	MASU1_HUMAN	MALSU1	Mitochondrial assembly of ribosomal large subunit protein 1	1.84535e+06
Q96EI5	TCAL4_HUMAN	TCEAL4	Transcription elongation factor A protein-like 4	3.2384e+06
Q96EK4	THA11_HUMAN	THAP11	THAP domain-containing protein 11	2.30169e+06
Q96EK5	KBP_HUMAN	KIFBP	KIF-binding protein	1.73989e+06
Q96EK6	GNA1_HUMAN	GNPNAT1	Glucosamine 6-phosphate N-acetyltransferase	1.26061e+07
Q96EK9	KTI12_HUMAN	KTI12	Protein KTI12 homolog	1.28055e+06
Q96EL3	RM53_HUMAN	MRPL53	39S ribosomal protein L53, mitochondrial	1.13825e+07
Q96EN8	MOCOS_HUMAN	MOCOS	Molybdenum cofactor sulfurase	1.62556e+07
Q96EP5	DAZP1_HUMAN	DAZAP1	DAZ-associated protein 1	4.38603e+07
Q96ER3	SAAL1_HUMAN	SAAL1	Protein SAAL1	1.5143e+06
Q96ER9	MITOK_HUMAN	CCDC51	Mitochondrial potassium channel	9.65318e+06
Q96ES7	SGF29_HUMAN	SGF29	SAGA-associated factor 29	895905
Q96EU6	RRP36_HUMAN	RRP36	Ribosomal RNA processing protein 36 homolog	1.44815e+06
Q96EV2	RBM33_HUMAN	RBM33	RNA-binding protein 33	8.45312e+06
Q96EV8	DTBP1_HUMAN	DTNBP1	Dysbindin	3.16048e+06
Q96EY1	DNJA3_HUMAN	DNAJA3	DnaJ homolog subfamily A member 3, mitochondrial	1.18996e+07
Q96EY4	TMA16_HUMAN	TMA16	Translation machinery-associated protein 16	5.10743e+06
Q96EY5	MB12A_HUMAN	MVB12A	Multivesicular body subunit 12A	2.97158e+06
Q96EY7	PTCD3_HUMAN	PTCD3	Pentatricopeptide repeat domain-containing protein 3, mitochondrial	6.98078e+06
Q96EY8	MMAB_HUMAN	MMAB	Corrinoid adenosyltransferase	4.8568e+06
Q96F07	CYFP2_HUMAN	CYFIP2	Cytoplasmic FMR1-interacting protein 2	950573
Q96F63	CCD97_HUMAN	CCDC97	Coiled-coil domain-containing protein 97	1.85401e+06
Q96F86	EDC3_HUMAN	EDC3	Enhancer of mRNA-decapping protein 3	1.16366e+07
Q96FF9	CDCA5_HUMAN	CDCA5	Sororin	8.09033e+06
Q96FJ0	STALP_HUMAN	STAMBPL1	AMSH-like protease	1.89398e+06
Q96FK6	WDR89_HUMAN	WDR89	WD repeat-containing protein 89	2.50282e+06
Q96FN4	CPNE2_HUMAN	CPNE2	Copine-2	898007
Q96FQ6	S10AG_HUMAN	S100A16	Protein S100-A16	2.11411e+07
Q96FV2	SCRN2_HUMAN	SCRN2	Secernin-2	2.31341e+06
Q96FV9	THOC1_HUMAN	THOC1	THO complex subunit 1	6.3444e+06
Q96FW1	OTUB1_HUMAN	OTUB1	Ubiquitin thioesterase OTUB1	1.43171e+07
Q96FX7	TRM61_HUMAN	TRMT61A	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A	2.48357e+06
Q96FZ2	HMCES_HUMAN	HMCES	Abasic site processing protein HMCES	3.25756e+06
Q96FZ7	CHMP6_HUMAN	CHMP6	Charged multivesicular body protein 6	1.14205e+06
Q96G03	PGM2_HUMAN	PGM2	Phosphoglucomutase-2	8.86635e+06
Q96G21	IMP4_HUMAN	IMP4	U3 small nucleolar ribonucleoprotein protein IMP4	2.42687e+07
Q96G23	CERS2_HUMAN	CERS2	Ceramide synthase 2	1.26327e+07
Q96G28	CFA36_HUMAN	CFAP36	Cilia- and flagella-associated protein 36	1.02749e+06
Q96G46	DUS3L_HUMAN	DUS3L	tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like	2.44922e+06
Q96GA3	LTV1_HUMAN	LTV1	Protein LTV1 homolog	2.40731e+06
Q96GC5	RM48_HUMAN	MRPL48	39S ribosomal protein L48, mitochondrial	7.275e+06
Q96GD0	PLPP_HUMAN	PDXP	Pyridoxal phosphate phosphatase	2.78973e+06
Q96GD4	AURKB_HUMAN	AURKB	Aurora kinase B	5.749e+06
Q96GG9	DCNL1_HUMAN	DCUN1D1	DCN1-like protein 1	6.32197e+06
Q96GK7	FAH2A_HUMAN	FAHD2A	Fumarylacetoacetate hydrolase domain-containing protein 2A	3.5185e+06
Q96GM5	SMRD1_HUMAN	SMARCD1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1	5.32859e+06
Q96GM8	TOE1_HUMAN	TOE1	Target of EGR1 protein 1	5.23453e+06
Q96GQ7	DDX27_HUMAN	DDX27	Probable ATP-dependent RNA helicase DDX27	1.04332e+07
Q96GX9	MTNB_HUMAN	APIP	Methylthioribulose-1-phosphate dehydratase	4.83799e+06
Q96GY0	ZC21A_HUMAN	ZC2HC1A	Zinc finger C2HC domain-containing protein 1A	262792
Q96GZ6	S41A3_HUMAN	SLC41A3	Solute carrier family 41 member 3	310858
Q96H20	SNF8_HUMAN	SNF8	Vacuolar-sorting protein SNF8	1.37138e+06
Q96H79	ZCCHL_HUMAN	ZC3HAV1L	Zinc finger CCCH-type antiviral protein 1-like	1.85145e+06
Q96HA7	TONSL_HUMAN	TONSL	Tonsoku-like protein	4.73744e+06
Q96HC4	PDLI5_HUMAN	PDLIM5	PDZ and LIM domain protein 5	1.2066e+07
Q96HE7	ERO1A_HUMAN	ERO1A	ERO1-like protein alpha	2.86441e+07
Q96HR3	MED30_HUMAN	MED30	Mediator of RNA polymerase II transcription subunit 30	1.48409e+06
Q96HR9	REEP6_HUMAN	REEP6	Receptor expression-enhancing protein 6	4.2085e+06
Q96HS1	PGAM5_HUMAN	PGAM5	Serine/threonine-protein phosphatase PGAM5, mitochondrial	1.72168e+07
Q96HV5	TM41A_HUMAN	TMEM41A	Transmembrane protein 41A	3.13269e+06
Q96HW7	INT4_HUMAN	INTS4	Integrator complex subunit 4	3.08287e+06
Q96HY6	DDRGK_HUMAN	DDRGK1	DDRGK domain-containing protein 1	6.75701e+06
Q96HY7	DHTK1_HUMAN	DHTKD1	Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial	2.84987e+06
Q96I15	SCLY_HUMAN	SCLY	Selenocysteine lyase	3.71022e+06
Q96I23	PREY_HUMAN	PYURF	Protein preY, mitochondrial	490367
Q96I24	FUBP3_HUMAN	FUBP3	Far upstream element-binding protein 3	2.66125e+07
Q96I25	SPF45_HUMAN	RBM17	Splicing factor 45	1.03961e+07
Q96I59	SYNM_HUMAN	NARS2	Probable asparagine--tRNA ligase, mitochondrial	5.35977e+06
Q96I99	SUCB2_HUMAN	SUCLG2	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	3.29541e+07
Q96IF1	AJUBA_HUMAN	AJUBA	LIM domain-containing protein ajuba	1.16906e+06
Q96IG2	FXL20_HUMAN	FBXL20	F-box/LRR-repeat protein 20	610072
Q96II8	LRCH3_HUMAN	LRCH3	DISP complex protein LRCH3	734568
Q96IJ6	GMPPA_HUMAN	GMPPA	Mannose-1-phosphate guanyltransferase alpha	1.6978e+06
Q96IP4	TET5A_HUMAN	TENT5A	Terminal nucleotidyltransferase 5A	2.21208e+06
Q96IR7	HPDL_HUMAN	HPDL	4-hydroxyphenylpyruvate dioxygenase-like protein	6.02257e+06
Q96IU4	ABHEB_HUMAN	ABHD14B	Protein ABHD14B	2.32844e+07
Q96IV0	NGLY1_HUMAN	NGLY1	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase	1.62052e+06
Q96IX5	ATPMD_HUMAN	ATP5MD	ATP synthase membrane subunit DAPIT, mitochondrial	1.87588e+07
Q96IY1	NSL1_HUMAN	NSL1	Kinetochore-associated protein NSL1 homolog	2.26136e+06
Q96IZ0	PAWR_HUMAN	PAWR	PRKC apoptosis WT1 regulator protein	1.25712e+07
Q96J01	THOC3_HUMAN	THOC3	THO complex subunit 3	1.32842e+07
Q96J84	KIRR1_HUMAN	KIRREL1	Kin of IRRE-like protein 1	820542
Q96JB2	COG3_HUMAN	COG3	Conserved oligomeric Golgi complex subunit 3	591058
Q96JB5	CK5P3_HUMAN	CDK5RAP3	CDK5 regulatory subunit-associated protein 3	4.89739e+06
Q96JC1	VPS39_HUMAN	VPS39	Vam6/Vps39-like protein	1.27421e+06
Q96JG6	VPS50_HUMAN	VPS50	Syndetin	1.76771e+06
Q96JH7	VCIP1_HUMAN	VCPIP1	Deubiquitinating protein VCIP135	5.39318e+06
Q96JJ3	ELMO2_HUMAN	ELMO2	Engulfment and cell motility protein 2	2.75888e+06
Q96JJ7	TMX3_HUMAN	TMX3	Protein disulfide-isomerase TMX3	5.11081e+06
Q96JM3	CHAP1_HUMAN	CHAMP1	Chromosome alignment-maintaining phosphoprotein 1	5.48109e+06
Q96JP5	ZFP91_HUMAN	ZFP91	E3 ubiquitin-protein ligase ZFP91	9.19242e+06
Q96K17	BT3L4_HUMAN	BTF3L4	Transcription factor BTF3 homolog 4	3.63375e+07
Q96K19	RN170_HUMAN	RNF170	E3 ubiquitin-protein ligase RNF170	360942
Q96K21	ANCHR_HUMAN	ZFYVE19	Abscission/NoCut checkpoint regulator	1.34411e+07
Q96K76	UBP47_HUMAN	USP47	Ubiquitin carboxyl-terminal hydrolase 47	2.88733e+06
Q96KA5	CLP1L_HUMAN	CLPTM1L	Cleft lip and palate transmembrane protein 1-like protein	6.70728e+06
Q96KB5	TOPK_HUMAN	PBK	Lymphokine-activated killer T-cell-originated protein kinase	3.00347e+07
Q96KG9	SCYL1_HUMAN	SCYL1	N-terminal kinase-like protein	2.13405e+06
Q96KP1	EXOC2_HUMAN	EXOC2	Exocyst complex component 2	2.32978e+06
Q96KP4	CNDP2_HUMAN	CNDP2	Cytosolic non-specific dipeptidase	1.12448e+07
Q96KQ7	EHMT2_HUMAN	EHMT2	Histone-lysine N-methyltransferase EHMT2	2.28264e+06
Q96KR1	ZFR_HUMAN	ZFR	Zinc finger RNA-binding protein	8.25227e+06
Q96L91	EP400_HUMAN	EP400	E1A-binding protein p400	1.12784e+06
Q96L92	SNX27_HUMAN	SNX27	Sorting nexin-27	6.38097e+06
Q96LD4	TRI47_HUMAN	TRIM47	E3 ubiquitin-protein ligase TRIM47	2.04834e+06
Q96LI5;Q9ULM6	CNO6L_HUMAN;CNOT6_HUMAN	CNOT6;CNOT6L	CCR4-NOT transcription complex subunit 6-like	725054
Q96LJ7	DHRS1_HUMAN	DHRS1	Dehydrogenase/reductase SDR family member 1	2.80936e+06
Q96M27	PRRC1_HUMAN	PRRC1	Protein PRRC1	7.89584e+06
Q96ME7	ZN512_HUMAN	ZNF512	Zinc finger protein 512	558576
Q96MG7	NSE3_HUMAN	NSMCE3	Non-structural maintenance of chromosomes element 3 homolog	3.61773e+07
Q96MU7	YTDC1_HUMAN	YTHDC1	YTH domain-containing protein 1	8.9709e+06
Q96MW1	CCD43_HUMAN	CCDC43	Coiled-coil domain-containing protein 43	1.47181e+07
Q96MW5	COG8_HUMAN	COG8	Conserved oligomeric Golgi complex subunit 8	834135
Q96N21	AP4AT_HUMAN	TEPSIN	AP-4 complex accessory subunit Tepsin	765342
Q96N66	MBOA7_HUMAN	MBOAT7	Lysophospholipid acyltransferase 7	1.23515e+07
Q96N67	DOCK7_HUMAN	DOCK7	Dedicator of cytokinesis protein 7	2.95047e+06
Q96NC0	ZMAT2_HUMAN	ZMAT2	Zinc finger matrin-type protein 2	2.83844e+06
Q96P11	NSUN5_HUMAN	NSUN5	28S rRNA (cytosine-C(5))-methyltransferase	2.51393e+06
Q96P16	RPR1A_HUMAN	RPRD1A	Regulation of nuclear pre-mRNA domain-containing protein 1A	6.1117e+06
Q96P47	AGAP3_HUMAN	AGAP3	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3	1.27415e+06
Q96P48	ARAP1_HUMAN	ARAP1	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1	1.74308e+06
Q96P70	IPO9_HUMAN	IPO9	Importin-9	8.22453e+06
Q96PC5	MIA2_HUMAN	MIA2	Melanoma inhibitory activity protein 2	9.54288e+06
Q96PK6	RBM14_HUMAN	RBM14	RNA-binding protein 14	5.62736e+07
Q96PU5	NED4L_HUMAN	NEDD4L	E3 ubiquitin-protein ligase NEDD4-like	3.41416e+06
Q96PU8	QKI_HUMAN	QKI	Protein quaking	6.96026e+06
Q96PZ0	PUS7_HUMAN	PUS7	Pseudouridylate synthase 7 homolog	1.31278e+07
Q96Q11	TRNT1_HUMAN	TRNT1	CCA tRNA nucleotidyltransferase 1, mitochondrial	6.82607e+06
Q96QC0	PP1RA_HUMAN	PPP1R10	Serine/threonine-protein phosphatase 1 regulatory subunit 10	5.85935e+06
Q96QD8	S38A2_HUMAN	SLC38A2	Sodium-coupled neutral amino acid transporter 2	7.55458e+06
Q96QD9	UIF_HUMAN	FYTTD1	UAP56-interacting factor	3.50789e+06
Q96QE2	MYCT_HUMAN	SLC2A13	Proton myo-inositol cotransporter	1.6528e+06
Q96QK1	VPS35_HUMAN	VPS35	Vacuolar protein sorting-associated protein 35	3.25747e+07
Q96QR8	PURB_HUMAN	PURB	Transcriptional activator protein Pur-beta	7.09333e+06
Q96QU8	XPO6_HUMAN	XPO6	Exportin-6	2.98985e+06
Q96RE7	NACC1_HUMAN	NACC1	Nucleus accumbens-associated protein 1	4.45399e+06
Q96RL1	UIMC1_HUMAN	UIMC1	BRCA1-A complex subunit RAP80	911798
Q96RL7	VP13A_HUMAN	VPS13A	Vacuolar protein sorting-associated protein 13A	420402
Q96RP9	EFGM_HUMAN	GFM1	Elongation factor G, mitochondrial	1.22671e+07
Q96RQ1	ERGI2_HUMAN	ERGIC2	Endoplasmic reticulum-Golgi intermediate compartment protein 2	5.54549e+06
Q96RQ3	MCCA_HUMAN	MCCC1	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial	3.69878e+06
Q96RS0	TGS1_HUMAN	TGS1	Trimethylguanosine synthase	1.18675e+06
Q96RS6	NUDC1_HUMAN	NUDCD1	NudC domain-containing protein 1	9.54966e+06
Q96RT1	ERBIN_HUMAN	ERBIN	Erbin	1.27973e+06
Q96RU2	UBP28_HUMAN	USP28	Ubiquitin carboxyl-terminal hydrolase 28	3.6176e+06
Q96S19	MTL26_HUMAN	METTL26	Methyltransferase-like 26	1.99393e+06
Q96S44	PRPK_HUMAN	TP53RK	EKC/KEOPS complex subunit TP53RK	5.5548e+06
Q96S52	PIGS_HUMAN	PIGS	GPI transamidase component PIG-S	2.76972e+06
Q96S55	WRIP1_HUMAN	WRNIP1	ATPase WRNIP1	1.28189e+07
Q96S59	RANB9_HUMAN	RANBP9	Ran-binding protein 9	1.64295e+06
Q96S66	CLCC1_HUMAN	CLCC1	Chloride channel CLIC-like protein 1	4.78629e+06
Q96S82	UBL7_HUMAN	UBL7	Ubiquitin-like protein 7	803148
Q96S97	MYADM_HUMAN	MYADM	Myeloid-associated differentiation marker	373976
Q96SB3	NEB2_HUMAN	PPP1R9B	Neurabin-2	2.3457e+06
Q96SB4	SRPK1_HUMAN	SRPK1	SRSF protein kinase 1	1.08975e+07
Q96SB8	SMC6_HUMAN	SMC6	Structural maintenance of chromosomes protein 6	2.12072e+06
Q96SI9	STRBP_HUMAN	STRBP	Spermatid perinuclear RNA-binding protein	1.02906e+07
Q96SK2	TM209_HUMAN	TMEM209	Transmembrane protein 209	4.80564e+06
Q96SQ9	CP2S1_HUMAN	CYP2S1	Cytochrome P450 2S1	161043
Q96ST2	IWS1_HUMAN	IWS1	Protein IWS1 homolog	5.95834e+06
Q96ST3	SIN3A_HUMAN	SIN3A	Paired amphipathic helix protein Sin3a	4.82347e+06
Q96SU4	OSBL9_HUMAN	OSBPL9	Oxysterol-binding protein-related protein 9	4.74128e+06
Q96SW2	CRBN_HUMAN	CRBN	Protein cereblon	648262
Q96SY0	INT14_HUMAN	INTS14	Integrator complex subunit 14	5.07248e+06
Q96SZ5	AEDO_HUMAN	ADO	2-aminoethanethiol dioxygenase	5.03202e+06
Q96T23	RSF1_HUMAN	RSF1	Remodeling and spacing factor 1	4.67504e+06
Q96T37	RBM15_HUMAN	RBM15	RNA-binding protein 15	8.56059e+06
Q96T51	RUFY1_HUMAN	RUFY1	RUN and FYVE domain-containing protein 1	7.74822e+06
Q96T58	MINT_HUMAN	SPEN	Msx2-interacting protein	1.32196e+06
Q96T60	PNKP_HUMAN	PNKP	Bifunctional polynucleotide phosphatase/kinase	3.09266e+06
Q96T76	MMS19_HUMAN	MMS19	MMS19 nucleotide excision repair protein homolog	5.95755e+06
Q96T88	UHRF1_HUMAN	UHRF1	E3 ubiquitin-protein ligase UHRF1	1.72229e+07
Q96TA1	NIBA2_HUMAN	NIBAN2	Protein Niban 2	2.6275e+07
Q96TA2	YMEL1_HUMAN	YME1L1	ATP-dependent zinc metalloprotease YME1L1	2.08298e+06
Q96TC7	RMD3_HUMAN	RMDN3	Regulator of microtubule dynamics protein 3	1.06247e+07
Q96VH4	HBN1_YEAST	HBN1	Putative nitroreductase HBN1	2.13562e+07
Q96VH5	MIC10_YEAST	MIC10	MICOS complex subunit MIC10	7.16847e+06
Q99190	TECR_YEAST	TSC13	Very-long-chain enoyl-CoA reductase	972970
Q99258	RIB3_YEAST	RIB3	3,4-dihydroxy-2-butanone 4-phosphate synthase	1.55761e+06
Q99288	DET1_YEAST	DET1	Broad-range acid phosphatase DET1	285109
Q99321	DDP1_YEAST	DDP1	Diphosphoinositol polyphosphate phosphohydrolase DDP1	2.6274e+06
Q99369	FSH3_YEAST	FSH3	Family of serine hydrolases 3	415377
Q99383	HRP1_YEAST	HRP1	Nuclear polyadenylated RNA-binding protein 4	3.73408e+06
Q99417	MYCBP_HUMAN	MYCBP	c-Myc-binding protein	1.52759e+07
Q99426	TBCB_HUMAN	TBCB	Tubulin-folding cofactor B	1.14012e+07
Q99436	PSB7_HUMAN	PSMB7	Proteasome subunit beta type-7	6.86962e+07
Q99439	CNN2_HUMAN	CNN2	Calponin-2	2.36473e+07
Q99442	SEC62_HUMAN	SEC62	Translocation protein SEC62	7.63761e+06
Q99447	PCY2_HUMAN	PCYT2	Ethanolamine-phosphate cytidylyltransferase	870712
Q99459	CDC5L_HUMAN	CDC5L	Cell division cycle 5-like protein	1.6803e+07
Q99460	PSMD1_HUMAN	PSMD1	26S proteasome non-ATPase regulatory subunit 1	3.53492e+07
Q99470	SDF2_HUMAN	SDF2	Stromal cell-derived factor 2	5.42952e+06
Q99471	PFD5_HUMAN	PFDN5	Prefoldin subunit 5	1.75754e+07
Q99496	RING2_HUMAN	RNF2	E3 ubiquitin-protein ligase RING2	1.68987e+06
Q99497	PARK7_HUMAN	PARK7	Parkinson disease protein 7	1.20042e+08
Q99523	SORT_HUMAN	SORT1	Sortilin	684488
Q99536	VAT1_HUMAN	VAT1	Synaptic vesicle membrane protein VAT-1 homolog	1.67416e+07
Q99541	PLIN2_HUMAN	PLIN2	Perilipin-2	7.44251e+06
Q99543	DNJC2_HUMAN	DNAJC2	DnaJ homolog subfamily C member 2	4.45678e+06
Q99547	MPH6_HUMAN	MPHOSPH6	M-phase phosphoprotein 6	7.12338e+06
Q99549	MPP8_HUMAN	MPHOSPH8	M-phase phosphoprotein 8	2.73711e+06
Q99567	NUP88_HUMAN	NUP88	Nuclear pore complex protein Nup88	9.17455e+06
Q99569	PKP4_HUMAN	PKP4	Plakophilin-4	573828
Q99570	PI3R4_HUMAN	PIK3R4	Phosphoinositide 3-kinase regulatory subunit 4	1.14136e+06
Q99575	POP1_HUMAN	POP1	Ribonucleases P/MRP protein subunit POP1	9.32993e+06
Q99584	S10AD_HUMAN	S100A13	Protein S100-A13	4.52314e+07
Q99590	SCAFB_HUMAN	SCAF11	Protein SCAF11	1.77639e+07
Q99595	TI17A_HUMAN	TIMM17A	Mitochondrial import inner membrane translocase subunit Tim17-A	1.77324e+06
Q99598	TSNAX_HUMAN	TSNAX	Translin-associated protein X	7.39018e+06
Q99613	EIF3C_HUMAN	EIF3C	Eukaryotic translation initiation factor 3 subunit C	3.76657e+07
Q99614	TTC1_HUMAN	TTC1	Tetratricopeptide repeat protein 1	4.90116e+07
Q99615	DNJC7_HUMAN	DNAJC7	DnaJ homolog subfamily C member 7	1.45765e+07
Q99618	CDCA3_HUMAN	CDCA3	Cell division cycle-associated protein 3	393979
Q99622	C10_HUMAN	C12orf57	Protein C10	3.81308e+06
Q99623	PHB2_HUMAN	PHB2	Prohibitin-2	8.54242e+07
Q99627	CSN8_HUMAN	COPS8	COP9 signalosome complex subunit 8	5.54405e+06
Q99638	RAD9A_HUMAN	RAD9A	Cell cycle checkpoint control protein RAD9A	1.23747e+06
Q99643	C560_HUMAN	SDHC	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial	6.82048e+06
Q99650	OSMR_HUMAN	OSMR	Oncostatin-M-specific receptor subunit beta	1.11616e+06
Q99653	CHP1_HUMAN	CHP1	Calcineurin B homologous protein 1	2.94905e+06
Q99661	KIF2C_HUMAN	KIF2C	Kinesin-like protein KIF2C	1.56535e+07
Q99685	MGLL_HUMAN	MGLL	Monoglyceride lipase	946142
Q99700	ATX2_HUMAN	ATXN2	Ataxin-2	3.09158e+06
Q99707	METH_HUMAN	MTR	Methionine synthase	2.14667e+06
Q99714	HCD2_HUMAN	HSD17B10	3-hydroxyacyl-CoA dehydrogenase type-2	4.73666e+07
Q99729	ROAA_HUMAN	HNRNPAB	Heterogeneous nuclear ribonucleoprotein A/B	6.29151e+07
Q99732	LITAF_HUMAN	LITAF	Lipopolysaccharide-induced tumor necrosis factor-alpha factor	1.46297e+07
Q99733	NP1L4_HUMAN	NAP1L4	Nucleosome assembly protein 1-like 4	1.19867e+08
Q99735	MGST2_HUMAN	MGST2	Microsomal glutathione S-transferase 2	1.13498e+07
Q99747	SNAG_HUMAN	NAPG	Gamma-soluble NSF attachment protein	2.80716e+06
Q99755	PI51A_HUMAN	PIP5K1A	Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha	4.6812e+06
Q99766	ATP5S_HUMAN	DMAC2L	ATP synthase subunit s, mitochondrial	864825
Q99797	MIPEP_HUMAN	MIPEP	Mitochondrial intermediate peptidase	1.97124e+06
Q99798	ACON_HUMAN	ACO2	Aconitate hydratase, mitochondrial	1.34935e+07
Q99805	TM9S2_HUMAN	TM9SF2	Transmembrane 9 superfamily member 2	5.17076e+06
Q99807	COQ7_HUMAN	COQ7	5-demethoxyubiquinone hydroxylase, mitochondrial	1.41574e+06
Q99808	S29A1_HUMAN	SLC29A1	Equilibrative nucleoside transporter 1	7.69415e+06
Q99816	TS101_HUMAN	TSG101	Tumor susceptibility gene 101 protein	5.84037e+06
Q99829	CPNE1_HUMAN	CPNE1	Copine-1	2.72939e+07
Q99832	TCPH_HUMAN	CCT7	T-complex protein 1 subunit eta	7.37496e+07
Q99848	EBP2_HUMAN	EBNA1BP2	Probable rRNA-processing protein EBP2	3.59611e+07
Q99871	HAUS7_HUMAN	HAUS7	HAUS augmin-like complex subunit 7	1.09178e+06
Q99873	ANM1_HUMAN	PRMT1	Protein arginine N-methyltransferase 1	2.63661e+07
Q99933	BAG1_HUMAN	BAG1	BAG family molecular chaperone regulator 1	5.48516e+06
Q99943	PLCA_HUMAN	AGPAT1	1-acyl-sn-glycerol-3-phosphate acyltransferase alpha	1.31656e+06
Q99956	DUS9_HUMAN	DUSP9	Dual specificity protein phosphatase 9	2.05594e+06
Q99959	PKP2_HUMAN	PKP2	Plakophilin-2	2.97204e+06
Q99961	SH3G1_HUMAN	SH3GL1	Endophilin-A2	1.76001e+07
Q99986	VRK1_HUMAN	VRK1	Serine/threonine-protein kinase VRK1	3.08507e+07
Q9BI88	U587_CAEEL	F46B6.12	UPF0587 protein F46B6.12	2.54223e+06
Q9BKS0	AT5G_CAEEL	Y82E9BR.3	ATP synthase lipid-binding protein, mitochondrial	4.71565e+07
Q9BKU4	PHB1_CAEEL	phb-1	Mitochondrial prohibitin complex protein 1	6.46022e+07
Q9BL07	PLBL3_CAEEL	Y54F10AM.8	Putative phospholipase B-like 3	9.65653e+06
Q9BL19	RL17_CAEEL	rpl-17	60S ribosomal protein L17	1.68512e+08
Q9BLB6	RU2A_CAEEL	mog-2	Probable U2 small nuclear ribonucleoprotein A'	9.85755e+06
Q9BPN8	Y92H3_CAEEL	Y92H12BR.3	Uncharacterized protein Y92H12BR.3	3.88504e+06
Q9BPW8	NIPS1_HUMAN	NIPSNAP1	Protein NipSnap homolog 1	3.05676e+06
Q9BPX3	CND3_HUMAN	NCAPG	Condensin complex subunit 3	8.57464e+06
Q9BPX5	ARP5L_HUMAN	ARPC5L	Actin-related protein 2/3 complex subunit 5-like protein	4.63789e+06
Q9BPX6	MICU1_HUMAN	MICU1	Calcium uptake protein 1, mitochondrial	2.84425e+06
Q9BPZ3	PAIP2_HUMAN	PAIP2	Polyadenylate-binding protein-interacting protein 2	1.07953e+07
Q9BQ04	RBM4B_HUMAN	RBM4B	RNA-binding protein 4B	1.30558e+06
Q9BQ15	SOSB1_HUMAN	NABP2	SOSS complex subunit B1	3.05999e+06
Q9BQ39	DDX50_HUMAN	DDX50	ATP-dependent RNA helicase DDX50	7.4914e+06
Q9BQ48	RM34_HUMAN	MRPL34	39S ribosomal protein L34, mitochondrial	4.68985e+06
Q9BQ52	RNZ2_HUMAN	ELAC2	Zinc phosphodiesterase ELAC protein 2	6.3516e+06
Q9BQ61	TRIR_HUMAN	TRIR	Telomerase RNA component interacting RNase	2.05189e+07
Q9BQ67	GRWD1_HUMAN	GRWD1	Glutamate-rich WD repeat-containing protein 1	1.15179e+07
Q9BQ69	MACD1_HUMAN	MACROD1	ADP-ribose glycohydrolase MACROD1	3.80576e+07
Q9BQ70	TCF25_HUMAN	TCF25	Transcription factor 25	1.35005e+06
Q9BQ75	CMS1_HUMAN	CMSS1	Protein CMSS1	9.68668e+06
Q9BQ95	ECSIT_HUMAN	ECSIT	Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial	3.16053e+06
Q9BQA1	MEP50_HUMAN	WDR77	Methylosome protein 50	1.41928e+07
Q9BQB6	VKOR1_HUMAN	VKORC1	Vitamin K epoxide reductase complex subunit 1	2.49212e+07
Q9BQC3	DPH2_HUMAN	DPH2	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2	2.81106e+06
Q9BQC6	RT63_HUMAN	MRPL57	Ribosomal protein 63, mitochondrial	2.6972e+06
Q9BQE3	TBA1C_HUMAN	TUBA1C	Tubulin alpha-1C chain	9.10291e+08
Q9BQE5	APOL2_HUMAN	APOL2	Apolipoprotein L2	1.74297e+06
Q9BQG0	MBB1A_HUMAN	MYBBP1A	Myb-binding protein 1A	2.5681e+07
Q9BQP7	MGME1_HUMAN	MGME1	Mitochondrial genome maintenance exonuclease 1	2.87963e+06
Q9BR61	ACBD6_HUMAN	ACBD6	Acyl-CoA-binding domain-containing protein 6	1.4514e+06
Q9BR76	COR1B_HUMAN	CORO1B	Coronin-1B	1.30035e+07
Q9BRA2	TXD17_HUMAN	TXNDC17	Thioredoxin domain-containing protein 17	3.96356e+07
Q9BRD0	BUD13_HUMAN	BUD13	BUD13 homolog	3.26284e+06
Q9BRG1	VPS25_HUMAN	VPS25	Vacuolar protein-sorting-associated protein 25	4.77479e+06
